order_request_id,created_day_id,created_time,pickup_location_region
3941,4,19:16:27.972000,2
3942,4,19:16:58.602000,2
3943,4,19:17:26.126000,2
3944,4,19:18:51.829000,2
3945,4,19:19:32.632000,4
3946,4,19:21:48.637000,2
3947,4,19:22:05.628000,4
3948,4,19:23:27.473000,2
3949,4,19:23:50.498000,1
3950,4,19:25:52.989000,2
3951,4,19:25:58.132000,2
3952,4,19:26:04.549000,2
3953,4,19:26:35.705000,2
3954,4,19:27:38.804000,1
3955,4,19:28:45.240000,4
3956,4,19:28:58.897000,2
3957,4,19:31:23.376000,2
3958,4,19:32:12.465000,1
3959,4,19:32:21.456000,1
3960,4,19:33:11.955000,2
3961,4,19:33:17.528000,1
3962,4,19:33:58.428000,1
3963,4,19:34:23.570000,4
3964,4,19:34:29.902000,2
3965,4,19:36:28.433000,4
3966,4,19:37:09.467000,1
3967,4,19:38:47.648000,2
3968,4,19:40:53.979000,4
3969,4,19:41:17.204000,4
3970,4,19:42:36.922000,2
3971,4,19:43:45.635000,2
3972,4,19:45:13.176000,2
3973,4,19:45:30.746000,1
3974,4,19:45:35.308000,4
3975,4,19:46:50.580000,2
3976,4,19:47:25.035000,2
3977,4,19:47:28.997000,1
3978,4,19:48:19.362000,2
3979,4,19:50:44.416000,1
3980,4,19:51:21.849000,2
3981,4,19:53:00.506000,2
3982,4,19:54:12.925000,2
3983,4,19:54:45.239000,4
3984,4,19:55:19.397000,2
3985,4,19:56:23.468000,4
3986,4,19:57:16.247000,2
3987,4,19:57:34.688000,2
3988,4,19:57:52.077000,2
3989,4,19:58:40.015000,4
3990,4,19:59:06.667000,4
3991,4,20:01:34.869000,3
3992,4,20:05:04.418000,2
3993,4,20:07:42.208000,2
3994,4,20:10:04.013000,4
3995,4,20:13:14.677000,1
3996,4,20:13:19.808000,2
3997,4,20:14:17.890000,4
3998,4,20:15:54.906000,2
3999,4,20:17:09.857000,1
4000,4,20:18:39.669000,2
4001,4,20:20:14.171000,2
4002,4,20:21:51.239000,1
4003,4,20:21:54.542000,2
4004,4,20:22:09.283000,3
4005,4,20:23:06.302000,4
4006,4,20:24:17.880000,2
4007,4,20:25:05.280000,2
4008,4,20:28:12.398000,1
4009,4,20:28:32.458000,2
4010,4,20:29:22.778000,1
4011,4,20:34:15.706000,1
4012,4,20:35:00.694000,3
4013,4,20:36:17.319000,4
4014,4,20:37:15.720000,4
4015,4,20:39:59.875000,2
4016,4,20:40:06.282000,1
4017,4,20:40:37.067000,3
4018,4,20:41:10.925000,2
4019,4,20:42:13.380000,4
4020,4,20:43:32.622000,2
4021,4,20:51:55.828000,1
4022,4,20:54:06.089000,2
4023,4,20:55:33.127000,2
4024,4,20:56:28.395000,2
4025,4,21:01:54.424000,1
4026,4,21:11:54.170000,1
4027,4,21:14:03.847000,1
4028,4,21:14:53.501000,3
4029,4,21:15:42.423000,1
4030,4,21:16:33.645000,1
4031,4,21:17:21.597000,4
4032,4,21:17:39.293000,2
4033,4,21:19:53.154000,2
4034,4,21:20:15.840000,5
4035,4,21:20:43.786000,4
4036,4,21:21:49.269000,2
4037,4,21:26:19.700000,2
4038,4,21:27:13.205000,2
4039,4,21:29:08.326000,1
4040,4,21:29:48.238000,4
4041,4,21:38:12.403000,3
4042,4,21:42:14.200000,2
4043,4,21:43:04.744000,1
4044,4,21:45:24.284000,2
4045,4,21:47:20.266000,1
4046,4,21:51:36.238000,1
4047,4,21:56:15.149000,3
4048,4,21:56:21.477000,4
4049,4,21:56:49.743000,2
4050,4,22:05:26.057000,2
4051,4,22:05:43.126000,1
4052,4,22:07:46.877000,2
4053,4,22:13:30.243000,4
4054,4,22:15:05.394000,2
4055,4,22:18:32.108000,3
4056,4,22:21:38.886000,4
4057,4,22:22:33.367000,2
4058,4,22:23:21.683000,4
4059,4,22:31:18.070000,2
4060,4,22:31:57.943000,4
4061,4,22:32:23.318000,1
4062,4,22:33:11.147000,3
4063,4,22:38:48.541000,2
4064,4,22:40:48.762000,2
4065,4,22:51:16.999000,1
4066,4,22:57:18.153000,2
4067,4,23:08:58.579000,4
4068,4,23:15:56.869000,2
4069,4,23:25:15.754000,4
4070,4,23:26:38.105000,2
4071,4,23:28:26.093000,2
4072,4,23:53:01.940000,4
4073,4,23:56:56.369000,2
4074,4,23:58:40.949000,1
4075,5,01:02:22.272000,1
4076,5,01:14:15.195000,1
4077,5,01:33:06.370000,2
4078,5,01:43:12.242000,2
4079,5,02:03:58.559000,2
4080,5,03:37:48.068000,1
4081,5,04:32:17.624000,2
4082,5,04:41:18.456000,2
4083,5,06:09:35.686000,2
4084,5,07:03:49.716000,2
4085,5,07:06:36.022000,3
4086,5,07:28:11.738000,2
4087,5,07:36:26.830000,2
4088,5,07:43:32.431000,2
4089,5,07:56:48.361000,2
4090,5,08:12:54.467000,2
4091,5,08:13:02.526000,4
4092,5,08:13:55.334000,2
4093,5,08:16:23.358000,2
4094,5,08:23:16.764000,2
4095,5,08:23:25.103000,2
4096,5,08:30:44.225000,1
4097,5,08:34:47.487000,1
4098,5,08:36:32.070000,2
4099,5,08:41:14.547000,4
4100,5,08:41:28.103000,2
4101,5,08:47:56.716000,1
4102,5,08:49:48.784000,1
4103,5,08:51:01.992000,4
4104,5,08:52:10.274000,4
4105,5,08:55:07.422000,4
4106,5,08:58:37.568000,4
4107,5,09:00:24.793000,2
4108,5,09:01:04.757000,4
4109,5,09:01:57.426000,2
4110,5,09:04:26.350000,1
4111,5,09:04:34.019000,2
4112,5,09:04:39.526000,2
4113,5,09:05:54.725000,4
4114,5,09:10:59.470000,2
4115,5,09:11:46.029000,2
4116,5,09:12:38.422000,1
4117,5,09:15:51.038000,1
4118,5,09:22:54.412000,1
4119,5,09:23:54.207000,2
4120,5,09:29:03.129000,2
4121,5,09:29:18.467000,1
4122,5,09:32:15.470000,1
4123,5,09:32:38.010000,3
4124,5,09:32:51.824000,1
4125,5,09:32:53.980000,1
4126,5,09:33:25.155000,2
4127,5,09:38:57.873000,2
4128,5,09:40:29.559000,2
4129,5,09:41:28.542000,2
4130,5,09:42:37.718000,1
4131,5,09:43:10.095000,1
4132,5,09:44:43.601000,2
4133,5,09:45:14.986000,2
4134,5,09:47:09.693000,2
4135,5,09:50:33.460000,2
4136,5,09:51:48.057000,1
4137,5,09:52:48.055000,4
4138,5,09:53:28.786000,2
4139,5,09:54:14.119000,2
4140,5,09:55:43.374000,3
4141,5,09:55:57.802000,4
4142,5,09:59:29.459000,1
4143,5,09:59:57.750000,1
4144,5,10:01:16.340000,2
4145,5,10:02:06.415000,2
4146,5,10:02:19.262000,5
4147,5,10:03:57.006000,4
4148,5,10:04:35.447000,2
4149,5,10:04:52.475000,2
4150,5,10:08:16.915000,1
4151,5,10:08:36.388000,1
4152,5,10:09:05.910000,2
4153,5,10:11:53.926000,4
4154,5,10:12:53.261000,1
4155,5,10:13:02.561000,3
4156,5,10:13:44.159000,1
4157,5,10:16:55.951000,1
4158,5,10:17:10.666000,1
4159,5,10:17:41.633000,4
4160,5,10:17:58.599000,2
4161,5,10:18:22.239000,2
4162,5,10:19:51.854000,2
4163,5,10:20:37.026000,1
4164,5,10:24:38.692000,2
4165,5,10:26:08.199000,2
4166,5,10:29:13.427000,2
4167,5,10:34:41.528000,2
4168,5,10:35:24.067000,2
4169,5,10:37:34.856000,2
4170,5,10:41:39.315000,4
4171,5,10:42:40.712000,3
4172,5,10:43:15.007000,2
4173,5,10:44:28.464000,2
4174,5,10:45:11.114000,2
4175,5,11:00:14.710000,5
4176,5,11:05:03.045000,1
4177,5,11:05:38.422000,4
4178,5,11:06:17.173000,4
4179,5,11:06:17.237000,2
4180,5,11:08:18.373000,2
4181,5,11:08:33.229000,1
4182,5,11:11:13.923000,4
4183,5,11:11:46.196000,4
4184,5,11:14:57.111000,2
4185,5,11:15:34.017000,1
4186,5,11:16:32.163000,4
4187,5,11:16:33.469000,4
4188,5,11:22:20.998000,4
4189,5,11:25:18.064000,2
4190,5,11:27:32.327000,1
4191,5,11:35:31.043000,5
4192,5,11:43:02.539000,4
4193,5,11:43:24.810000,2
4194,5,11:44:07.503000,4
4195,5,11:44:50.744000,5
4196,5,11:46:12.378000,1
4197,5,11:47:30.485000,2
4198,5,11:50:23.553000,2
4199,5,11:51:02.350000,2
4200,5,11:51:31.186000,1
4201,5,11:53:27.687000,2
4202,5,11:55:56.897000,4
4203,5,11:56:20.130000,5
4204,5,11:58:20.668000,1
4205,5,12:03:04.872000,1
4206,5,12:06:31.529000,1
4207,5,12:07:12.456000,4
4208,5,12:09:11.717000,2
4209,5,12:09:28.811000,1
4210,5,12:10:02.405000,4
4211,5,12:10:50.446000,4
4212,5,12:11:52.192000,1
4213,5,12:12:10.591000,2
4214,5,12:18:09.217000,1
4215,5,12:25:27.023000,4
4216,5,12:25:57.542000,4
4217,5,12:26:52.586000,4
4218,5,12:28:37.810000,2
4219,5,12:28:54.005000,1
4220,5,12:31:51.886000,2
4221,5,12:36:06.927000,4
4222,5,12:38:51.790000,5
4223,5,12:39:37.919000,5
4224,5,12:41:57.962000,2
4225,5,12:44:16.420000,4
4226,5,12:47:10.415000,1
4227,5,12:49:41.653000,1
4228,5,12:51:44.465000,1
4229,5,12:53:57.767000,1
4230,5,12:56:40.439000,4
4231,5,12:58:12.238000,1
4232,5,13:00:23.678000,5
4233,5,13:02:06.551000,4
4234,5,13:03:10.883000,1
4235,5,13:04:12.771000,2
4236,5,13:04:29.100000,4
4237,5,13:06:02.863000,1
4238,5,13:09:22.688000,4
4239,5,13:09:35.807000,4
4240,5,13:10:31.109000,1
4241,5,13:10:45.776000,4
4242,5,13:12:59.260000,4
4243,5,13:13:32.983000,1
4244,5,13:16:09.767000,1
4245,5,13:20:27.114000,2
4246,5,13:24:34.288000,2
4247,5,13:26:55.703000,4
4248,5,13:27:47.402000,5
4249,5,13:28:07.659000,2
4250,5,13:29:43.504000,3
4251,5,13:32:22.096000,1
4252,5,13:34:35.324000,1
4253,5,13:34:43.467000,1
4254,5,13:35:12.228000,2
4255,5,13:39:06.459000,4
4256,5,13:39:44.804000,2
4257,5,13:40:23.229000,1
4258,5,13:43:46.429000,2
4259,5,13:44:32.394000,2
4260,5,13:45:23.209000,1
4261,5,13:45:52.477000,1
4262,5,13:45:54.525000,4
4263,5,13:45:58.466000,1
4264,5,13:47:00.443000,4
4265,5,13:48:09.653000,2
4266,5,13:48:11.992000,2
4267,5,13:48:39.733000,4
4268,5,13:52:22.030000,1
4269,5,13:54:35.811000,4
4270,5,13:55:39.071000,2
4271,5,13:56:36.115000,1
4272,5,13:56:49.587000,4
4273,5,13:59:25.122000,1
4274,5,14:02:08.265000,1
4275,5,14:02:41.052000,1
4276,5,14:04:23.333000,1
4277,5,14:07:32.732000,3
4278,5,14:07:43.271000,1
4279,5,14:08:51.058000,2
4280,5,14:09:26.718000,3
4281,5,14:09:50.181000,4
4282,5,14:10:27.619000,1
4283,5,14:11:50.056000,2
4284,5,14:14:30.662000,4
4285,5,14:14:58.115000,1
4286,5,14:15:25.424000,4
4287,5,14:15:37.852000,1
4288,5,14:16:16.438000,1
4289,5,14:17:32.571000,2
4290,5,14:18:05.382000,2
4291,5,14:21:35.001000,1
4292,5,14:21:57.691000,4
4293,5,14:23:03.781000,2
4294,5,14:23:46.298000,4
4295,5,14:25:09.945000,2
4296,5,14:25:37.720000,4
4297,5,14:26:58.813000,2
4298,5,14:27:12.549000,2
4299,5,14:27:47.660000,2
4300,5,14:28:36.688000,2
4301,5,14:29:48.499000,1
4302,5,14:30:24.837000,4
4303,5,14:34:58.063000,1
4304,5,14:38:10.243000,1
4305,5,14:41:31.875000,2
4306,5,14:41:48.987000,2
4307,5,14:43:57.800000,4
4308,5,14:46:52.623000,2
4309,5,14:47:53.359000,1
4310,5,14:49:37.593000,2
4311,5,14:49:54.266000,1
4312,5,14:50:22.905000,2
4313,5,14:51:18.489000,2
4314,5,14:54:58.078000,4
4315,5,14:56:23.521000,4
4316,5,14:57:43.384000,4
4317,5,14:58:08.249000,4
4318,5,15:00:12.785000,2
4319,5,15:00:22.184000,2
4320,5,15:01:19.464000,4
4321,5,15:03:12.569000,4
4322,5,15:03:58.804000,4
4323,5,15:04:01.514000,4
4324,5,15:04:07.230000,4
4325,5,15:04:17.051000,2
4326,5,15:04:59.210000,4
4327,5,15:06:35.726000,2
4328,5,15:07:36.650000,2
4329,5,15:09:42.788000,2
4330,5,15:11:53.636000,2
4331,5,15:15:24.530000,4
4332,5,15:18:53.522000,4
4333,5,15:20:01.870000,2
4334,5,15:21:00.239000,2
4335,5,15:21:53.661000,1
4336,5,15:22:29.809000,2
4337,5,15:23:34.854000,2
4338,5,15:23:44.536000,2
4339,5,15:24:54.636000,4
4340,5,15:25:51.103000,4
4341,5,15:26:17.661000,1
4342,5,15:26:40.467000,4
4343,5,15:27:57.264000,4
4344,5,15:28:23.135000,4
4345,5,15:29:54.191000,4
4346,5,15:31:25.457000,1
4347,5,15:32:01.150000,1
4348,5,15:32:42.703000,2
4349,5,15:36:04.114000,2
4350,5,15:36:13.380000,4
4351,5,15:36:23.605000,4
4352,5,15:38:33.897000,2
4353,5,15:40:27.353000,1
4354,5,15:40:43.044000,4
4355,5,15:40:53.329000,2
4356,5,15:41:29.355000,2
4357,5,15:42:20.217000,4
4358,5,15:42:26.453000,2
4359,5,15:43:04.056000,1
4360,5,15:43:06.649000,1
4361,5,15:43:43.627000,2
4362,5,15:45:20.651000,4
4363,5,15:46:26.334000,4
4364,5,15:47:42.424000,4
4365,5,15:49:44.906000,5
4366,5,15:52:56.063000,2
4367,5,15:52:56.088000,4
4368,5,15:54:05.771000,1
4369,5,15:56:29.315000,1
4370,5,15:56:53.265000,1
4371,5,15:57:51.891000,4
4372,5,15:58:37.566000,2
4373,5,15:58:49.446000,2
4374,5,15:59:35.770000,2
4375,5,16:00:56.601000,1
4376,5,16:01:21.400000,1
4377,5,16:03:22.277000,4
4378,5,16:03:36.592000,3
4379,5,16:05:44.958000,3
4380,5,16:07:30.803000,1
4381,5,16:12:23.659000,4
4382,5,16:13:28.960000,1
4383,5,16:13:58.178000,4
4384,5,16:15:13.111000,2
4385,5,16:15:30.354000,4
4386,5,16:16:02.772000,4
4387,5,16:16:23.207000,4
4388,5,16:17:05.444000,4
4389,5,16:17:18.731000,4
4390,5,16:18:00.357000,4
4391,5,16:19:09.038000,1
4392,5,16:20:57.141000,1
4393,5,16:21:06.865000,4
4394,5,16:22:56.257000,2
4395,5,16:23:46.112000,2
4396,5,16:26:19.156000,2
4397,5,16:26:59.326000,1
4398,5,16:29:59.204000,2
4399,5,16:30:40.513000,1
4400,5,16:31:22.151000,4
4401,5,16:32:11.131000,1
4402,5,16:35:12.859000,1
4403,5,16:37:13.530000,2
4404,5,16:42:28.021000,2
4405,5,16:44:00.180000,2
4406,5,16:44:54.359000,4
4407,5,16:45:39.947000,4
4408,5,16:45:50.838000,1
4409,5,16:46:43.400000,1
4410,5,16:46:57.513000,4
4411,5,16:48:11.002000,2
4412,5,16:51:06.469000,2
4413,5,16:51:37.943000,1
4414,5,16:52:17.787000,1
4415,5,16:55:48.452000,1
4416,5,16:57:19.475000,1
4417,5,17:00:16.815000,2
4418,5,17:03:34.897000,2
4419,5,17:04:38.555000,4
4420,5,17:06:13.255000,4
4421,5,17:12:20.228000,2
4422,5,17:12:22.406000,2
4423,5,17:14:53.252000,1
4424,5,17:16:58.594000,1
4425,5,17:18:26.125000,4
4426,5,17:19:18.931000,2
4427,5,17:21:57.915000,4
4428,5,17:22:08.457000,4
4429,5,17:22:42.522000,1
4430,5,17:23:11.316000,2
4431,5,17:23:15.731000,4
4432,5,17:23:32.829000,1
4433,5,17:25:12.884000,3
4434,5,17:27:00.051000,2
4435,5,17:30:19.655000,4
4436,5,17:32:44.739000,4
4437,5,17:35:32.511000,2
4438,5,17:35:58.830000,4
4439,5,17:36:03.098000,2
4440,5,17:36:39.901000,2
4441,5,17:38:59.394000,4
4442,5,17:39:29.744000,4
4443,5,17:40:32.664000,4
4444,5,17:41:09.053000,4
4445,5,17:43:43.447000,4
4446,5,17:47:19.390000,2
4447,5,17:49:25.448000,1
4448,5,17:52:05.431000,2
4449,5,17:58:37.121000,1
4450,5,18:00:13.577000,4
4451,5,18:00:30.396000,4
4452,5,18:02:30.083000,2
4453,5,18:04:31.039000,2
4454,5,18:06:19.341000,4
4455,5,18:07:57.215000,4
4456,5,18:08:57.990000,2
4457,5,18:09:31.870000,4
4458,5,18:10:05.216000,1
4459,5,18:11:58.194000,1
4460,5,18:13:04.500000,2
4461,5,18:17:46.739000,4
4462,5,18:17:59.528000,2
4463,5,18:18:15.459000,3
4464,5,18:20:30.990000,4
4465,5,18:20:51.797000,4
4466,5,18:21:14.297000,4
4467,5,18:21:41.270000,4
4468,5,18:28:37.598000,1
4469,5,18:28:47.940000,4
4470,5,18:32:27.853000,2
4471,5,18:33:43.624000,2
4472,5,18:34:33.849000,1
4473,5,18:35:21.915000,1
4474,5,18:35:28.937000,2
4475,5,18:36:10.184000,1
4476,5,18:37:18.656000,4
4477,5,18:38:44.122000,1
4478,5,18:40:23.425000,4
4479,5,18:43:03.947000,2
4480,5,18:43:34.493000,4
4481,5,18:44:27.722000,3
4482,5,18:45:59.237000,4
4483,5,18:46:30.116000,4
4484,5,18:54:05.325000,4
4485,5,18:57:17.833000,1
4486,5,19:00:47.557000,4
4487,5,19:07:52.412000,1
4488,5,19:09:41.122000,4
4489,5,19:13:00.864000,4
4490,5,19:13:53.068000,4
4491,5,19:17:52.033000,4
4492,5,19:18:51.604000,1
4493,5,19:26:54.219000,2
4494,5,19:30:46.183000,2
4495,5,19:31:46.900000,2
4496,5,19:34:08.461000,1
4497,5,19:38:15.930000,1
4498,5,19:38:42.622000,1
4499,5,19:39:26.910000,2
4500,5,19:39:33.739000,1
4501,5,19:44:20.490000,2
4502,5,19:46:28.362000,2
4503,5,19:51:26.195000,1
4504,5,19:52:27.134000,1
4505,5,19:52:55.318000,4
4506,5,19:56:56.841000,2
4507,5,20:01:17.909000,2
4508,5,20:01:57.905000,4
4509,5,20:08:07.062000,1
4510,5,20:10:03.601000,2
4511,5,20:17:40.280000,2
4512,5,20:19:43.357000,3
4513,5,20:20:55.101000,4
4514,5,20:28:49.775000,2
4515,5,20:29:06.044000,2
4516,5,20:37:11.602000,4
4517,5,20:40:11.980000,1
4518,5,20:40:32.128000,2
4519,5,20:40:33.888000,2
4520,5,20:52:14.994000,4
4521,5,20:59:05.090000,3
4522,5,20:59:20.872000,4
4523,5,21:09:47.215000,2
4524,5,21:09:57.714000,2
4525,5,21:10:16.431000,4
4526,5,21:11:18.649000,2
4527,5,21:11:48.051000,4
4528,5,21:13:46.751000,2
4529,5,21:17:41.730000,4
4530,5,21:27:57.160000,4
4531,5,21:28:47.042000,4
4532,5,21:38:42.299000,4
4533,5,21:39:18.148000,2
4534,5,21:41:35.989000,4
4535,5,21:49:57.477000,4
4536,5,21:53:30.576000,1
4537,5,22:07:21.894000,1
4538,5,22:16:17.702000,4
4539,5,22:18:25.666000,4
4540,5,22:18:32.501000,4
4541,5,22:24:41.357000,1
4542,5,22:32:20.586000,4
4543,5,22:36:47.782000,4
4544,5,22:40:17.712000,4
4545,5,22:45:29.578000,4
4546,5,22:52:30.016000,2
4547,5,22:54:17.035000,4
4548,5,22:58:40.181000,2
4549,5,22:58:50.702000,4
4550,5,22:59:37.990000,2
4551,5,23:01:24.680000,4
4552,5,23:35:34.634000,1
4553,5,23:36:13.299000,2
4554,5,23:45:13.206000,4
4555,5,23:50:20.802000,4
4556,6,00:05:40.747000,1
4557,6,00:20:55.712000,1
4558,6,02:05:32.947000,1
4559,6,02:19:39.158000,5
4560,6,03:51:01.829000,1
4561,6,05:16:41.028000,1
4562,6,05:17:10.546000,2
4563,6,05:36:09.155000,4
4564,6,05:38:33.874000,4
4565,6,05:55:28.050000,4
4566,6,06:50:08.803000,4
4567,6,06:56:57.153000,2
4568,6,07:03:58.710000,4
4569,6,07:14:07.683000,4
4570,6,07:16:37.137000,1
4571,6,07:31:16.127000,2
4572,6,07:37:32.574000,2
4573,6,07:37:55.630000,2
4574,6,07:39:00.135000,2
4575,6,07:39:15.977000,2
4576,6,07:40:37.562000,2
4577,6,07:52:18.031000,2
4578,6,07:56:37.372000,1
4579,6,07:57:19.249000,2
4580,6,07:59:33.630000,4
4581,6,08:02:05.739000,4
4582,6,08:02:14.184000,2
4583,6,08:04:36.927000,2
4584,6,08:05:00.043000,1
4585,6,08:06:15.175000,4
4586,6,08:06:43.911000,2
4587,6,08:09:17.376000,4
4588,6,08:10:07.643000,2
4589,6,08:10:12.093000,2
4590,6,08:10:38.868000,2
4591,6,08:12:53.461000,4
4592,6,08:14:22.704000,2
4593,6,08:14:41.853000,4
4594,6,08:15:30.502000,1
4595,6,08:15:41.163000,1
4596,6,08:18:59.168000,1
4597,6,08:19:18.355000,1
4598,6,08:20:40.940000,2
4599,6,08:23:07.621000,2
4600,6,08:23:15.211000,2
4601,6,08:24:17.305000,2
4602,6,08:25:25.230000,4
4603,6,08:26:21.624000,1
4604,6,08:26:21.631000,2
4605,6,08:27:01.878000,2
4606,6,08:28:33.102000,1
4607,6,08:29:30.287000,2
4608,6,08:30:49.049000,2
4609,6,08:31:13.784000,2
4610,6,08:32:10.450000,2
4611,6,08:32:13.690000,2
4612,6,08:35:04.072000,2
4613,6,08:36:12.942000,2
4614,6,08:37:11.355000,2
4615,6,08:37:42.086000,2
4616,6,08:37:42.410000,4
4617,6,08:38:12.456000,1
4618,6,08:38:19.573000,4
4619,6,08:39:38.316000,3
4620,6,08:39:51.510000,2
4621,6,08:40:20.935000,2
4622,6,08:41:21.837000,2
4623,6,08:42:41.063000,2
4624,6,08:42:59.547000,2
4625,6,08:44:02.778000,2
4626,6,08:44:36.615000,1
4627,6,08:45:13.953000,4
4628,6,08:45:27.073000,2
4629,6,08:46:30.965000,2
4630,6,08:46:40.290000,2
4631,6,08:47:26.299000,1
4632,6,08:47:39.197000,2
4633,6,08:48:56.028000,2
4634,6,08:48:57.459000,2
4635,6,08:50:07.060000,4
4636,6,08:50:42.664000,4
4637,6,08:50:44.190000,1
4638,6,08:51:08.675000,2
4639,6,08:51:09.638000,2
4640,6,08:51:09.991000,2
4641,6,08:51:10.769000,2
4642,6,08:51:58.595000,2
4643,6,08:52:50.336000,4
4644,6,08:53:06.512000,4
4645,6,08:53:35.720000,2
4646,6,08:54:23.961000,2
4647,6,08:56:05.930000,1
4648,6,08:56:56.443000,2
4649,6,08:57:20.229000,2
4650,6,08:57:52.344000,4
4651,6,08:59:32.782000,1
4652,6,08:59:33.391000,2
4653,6,09:00:17.763000,1
4654,6,09:02:17.575000,1
4655,6,09:03:26.296000,1
4656,6,09:04:20.969000,4
4657,6,09:05:02.623000,1
4658,6,09:05:40.819000,2
4659,6,09:05:48.561000,2
4660,6,09:06:11.206000,2
4661,6,09:07:29.362000,2
4662,6,09:08:00.782000,2
4663,6,09:08:15.804000,2
4664,6,09:08:45.024000,1
4665,6,09:10:27.822000,3
4666,6,09:11:15.413000,1
4667,6,09:12:01.611000,1
4668,6,09:12:53.882000,2
4669,6,09:12:58.236000,4
4670,6,09:13:23.545000,3
4671,6,09:13:39.470000,1
4672,6,09:13:55.783000,4
4673,6,09:14:09.674000,1
4674,6,09:14:19.824000,4
4675,6,09:14:20.493000,5
4676,6,09:14:44.199000,2
4677,6,09:15:11.256000,1
4678,6,09:15:21.973000,2
4679,6,09:15:27.001000,2
4680,6,09:15:36.557000,2
4681,6,09:15:40.142000,1
4682,6,09:15:48.661000,1
4683,6,09:16:10.937000,2
4684,6,09:16:17.763000,4
4685,6,09:16:34.189000,2
4686,6,09:16:36.770000,2
4687,6,09:16:38.708000,2
4688,6,09:17:10.675000,2
4689,6,09:17:28.650000,1
4690,6,09:17:31.937000,1
4691,6,09:17:55.859000,2
4692,6,09:18:10.109000,1
4693,6,09:19:11.866000,1
4694,6,09:20:10.754000,2
4695,6,09:20:34.449000,1
4696,6,09:20:43.830000,2
4697,6,09:21:02.768000,1
4698,6,09:22:19.762000,1
4699,6,09:22:55.955000,2
4700,6,09:24:06.610000,2
4701,6,09:24:21.769000,1
4702,6,09:24:30.770000,2
4703,6,09:25:58.374000,1
4704,6,09:26:03.894000,2
4705,6,09:26:40.569000,2
4706,6,09:26:56.385000,1
4707,6,09:27:07.191000,2
4708,6,09:27:29.649000,2
4709,6,09:27:36.679000,2
4710,6,09:27:49.137000,2
4711,6,09:28:27.127000,1
4712,6,09:29:32.644000,2
4713,6,09:29:51.842000,1
4714,6,09:29:54.989000,2
4715,6,09:30:13.851000,2
4716,6,09:30:38.702000,2
4717,6,09:30:59.791000,1
4718,6,09:31:12.733000,2
4719,6,09:31:19.100000,1
4720,6,09:31:48.121000,2
4721,6,09:31:49.714000,2
4722,6,09:32:14.550000,1
4723,6,09:32:24.685000,2
4724,6,09:32:26.929000,4
4725,6,09:32:47.280000,1
4726,6,09:33:30.987000,2
4727,6,09:33:40.035000,1
4728,6,09:33:43.111000,1
4729,6,09:34:00.817000,3
4730,6,09:34:25.554000,2
4731,6,09:35:40.173000,4
4732,6,09:36:53.979000,2
4733,6,09:36:59.568000,4
4734,6,09:37:03.166000,2
4735,6,09:37:45.005000,2
4736,6,09:38:34.970000,4
4737,6,09:38:39.515000,2
4738,6,09:39:35.395000,4
4739,6,09:39:44.643000,2
4740,6,09:40:06.434000,2
4741,6,09:40:27.644000,2
4742,6,09:41:35.188000,2
4743,6,09:41:35.827000,2
4744,6,09:42:33.187000,2
4745,6,09:43:05.769000,3
4746,6,09:43:48.138000,1
4747,6,09:44:19.939000,1
4748,6,09:44:28.125000,2
4749,6,09:44:30.531000,2
4750,6,09:44:58.550000,2
4751,6,09:44:58.996000,1
4752,6,09:45:02.065000,1
4753,6,09:46:14.735000,1
4754,6,09:46:31.869000,1
4755,6,09:48:07.291000,1
4756,6,09:48:31.990000,2
4757,6,09:48:38.340000,2
4758,6,09:48:41.518000,2
4759,6,09:48:43.037000,1
4760,6,09:49:02.829000,2
4761,6,09:49:18.780000,2
4762,6,09:49:41.843000,2
4763,6,09:49:58.501000,2
4764,6,09:50:26.684000,1
4765,6,09:50:37.454000,2
4766,6,09:50:43.213000,3
4767,6,09:51:03.900000,1
4768,6,09:51:17.039000,2
4769,6,09:51:23.780000,4
4770,6,09:51:37.801000,2
4771,6,09:52:04.354000,2
4772,6,09:52:14.902000,2
4773,6,09:52:46.492000,1
4774,6,09:52:47.141000,2
4775,6,09:53:02.106000,2
4776,6,09:53:07.001000,2
4777,6,09:53:15.405000,4
4778,6,09:53:44.528000,1
4779,6,09:54:02.480000,1
4780,6,09:54:10.680000,1
4781,6,09:54:13.521000,2
4782,6,09:54:25.099000,2
4783,6,09:54:38.641000,1
4784,6,09:54:50.208000,1
4785,6,09:54:55.963000,3
4786,6,09:55:04.190000,2
4787,6,09:55:10.921000,1
4788,6,09:55:13.224000,1
4789,6,09:55:33.735000,2
4790,6,09:55:46.126000,1
4791,6,09:56:01.796000,4
4792,6,09:56:15.231000,1
4793,6,09:56:51.126000,2
4794,6,09:58:30.825000,1
4795,6,09:58:36.576000,1
4796,6,09:58:43.992000,1
4797,6,09:58:56.587000,2
4798,6,09:59:08.165000,2
4799,6,09:59:11.393000,2
4800,6,09:59:47.377000,2
4801,6,10:00:08.849000,2
4802,6,10:00:48.206000,1
4803,6,10:00:54.104000,3
4804,6,10:00:54.552000,4
4805,6,10:01:58.436000,2
4806,6,10:02:13.103000,1
4807,6,10:02:26.509000,1
4808,6,10:02:53.953000,2
4809,6,10:03:17.305000,1
4810,6,10:03:20.941000,4
4811,6,10:04:49.271000,4
4812,6,10:05:07.460000,2
4813,6,10:05:30.546000,2
