id_user_anon,country,words_in_user_profile
ce0595d6-f95c-4768-b4d5-4b041be45ff7,BR,0
981b02b3-3ade-46ad-8de6-97e2397abd5a,BR,0
d0bc4747-bbfa-4f01-b881-1a6fa15196af,BR,1
86f36868-add7-410d-a5de-dbb32108bf0a,BR,25
8f05488d-169e-4317-9155-266d7a2fa2aa,BR,0
5a2fa5f9-a6d7-4820-862d-d92ea177f35b,BR,35
ff04992c-fb7e-4df0-86da-d025a17c7e8e,AR,0
5c64d481-4514-49db-8925-baa6dc623724,BR,0
3510a491-f5cf-421c-8b0e-f60983f86487,BR,0
b2a697b2-bf6a-4777-8e3c-bb878730c63b,GB,0
76018385-9893-4737-95b6-5aed07c6b1b2,US,1
5cc83a4f-38f7-4c78-b67f-1e32a421d807,BR,17
1b37a07f-efba-4da9-8860-8932636c92e2,IS,24
9387c062-9866-45c1-a9f4-402e33793e6e,BR,33
e541af15-a126-4e3b-9ce0-e092dcf9c6f3,GB,16
f8d060b7-95d1-48f0-bfdd-0abb707b39ee,BR,1
595167d8-aa80-4c0e-a412-09273cebc212,AU,1
1ab84638-4942-4481-92d9-f3f5ff54b757,BR,28
e9e0cb07-4901-4bde-8bf8-31ac9a5f5395,BR,0
f98b5f2e-8767-401f-aba0-199b1a06f93b,BR,0
ad45169e-75fe-498a-a477-17d03b60536c,BR,30
752ad674-df92-4a5b-b2ef-bda47e8475c3,BR,1
89f01e94-d82c-4ad4-bf3a-1889e88375df,US,1
3277d826-7842-4cfa-a924-de007222f3bf,AR,0
6f2d1102-7b92-40cd-95fd-fdd9401c0551,BR,0
587e57e5-8e8f-4049-8acf-9acee0938c28,BR,0
d57de084-43fa-40d8-b1d3-a3c3d4381d0f,US,316
36bb8c19-d594-41fe-a729-fd9da9c51e5a,ES,1
a1bf047f-c9ae-4f56-94a3-1d1e46e5917a,BR,51
ed621f9a-d213-418a-9ea7-a01df634c1d8,US,0
96d7895a-0857-4c1f-8341-1d840b6ae4a2,BR,1
f5049382-2fa7-41e8-a2e2-7eeef81a1fcb,BR,0
687727ca-800a-4bec-bfbf-cc7ee67cc20a,AU,0
2e5ed6d3-a930-4132-838a-971671cdf764,CA,82
4ea54536-5286-465f-a124-7fff582522fa,BR,0
d2e951b9-b1c8-483d-a4b6-d14ee4f4c9f2,AR,16
9fba10b7-27ee-439a-9ec6-58a285d25d90,BR,1
01510c98-379d-4653-bea0-80a1e373c28f,BR,0
26758ff5-a5ab-499e-b206-c248d4d8e6d9,GB,0
c45c4c49-ff25-4184-a5d3-f4cb825b64a9,BR,0
c54aecaf-b2de-4a1f-a156-a17446638376,BR,15
0f3b3d55-a5d2-4f6b-b0d4-5f3e287e7be9,BR,0
2be08b49-f8bc-4c44-88ac-cc2aa0ddea5b,FR,1
7de5d4b0-a8fa-4e32-ace3-cb063484e8fc,AR,0
77949557-3633-4410-8241-4c53b0954af4,GB,1
9f714c1e-209a-4e19-b119-738bc341173d,BR,0
ff399dc0-77a6-4367-a4ce-a13817eb2e85,BR,0
dea44031-fe28-463d-97f3-4e3df2004e6c,FR,0
3fabd8c0-22ad-452a-a6ca-5e4682a778ea,BR,338
73d36887-1f6d-41bb-8b08-6b328ae7f16e,IL,23
5e17aaac-1a04-47b3-9e66-5b18088397b3,BR,1
580bc703-70d8-4762-a1b2-b3b9387e3637,BR,1
9395739a-639b-45ff-b509-6ee2e7fa7276,BR,0
5dbba523-7e0b-4273-b211-52e81964e165,AR,0
efafee51-9185-44e2-8532-de6109f8a621,BR,73
665f7d43-ad22-47e8-9957-3e767b29e1a9,US,1
fd1a4114-683d-4515-91a0-5e48bacf1921,BR,85
dbb8f6e2-5a0c-4e55-a1d2-adc806b53ef1,BR,0
8921d710-8b94-42d3-a5ad-e55d55ec7087,US,6
dcd492bc-e14e-49a8-ab92-1dfe6d78d7c4,AR,0
a365dbb8-8cce-4a3c-9207-ac96580bfb9e,BR,0
50fc8727-93ce-4670-9f28-07cd0e8b5962,BR,9
219f8c6a-8d86-4123-ae0c-9e36cb3edb23,GT,0
5325b17d-48c6-4a1f-a97f-72e03c0ec5e1,BR,0
bfac9a9a-158f-4f4c-ad4d-f6f3fcb87ce8,BR,1
ee7b5f57-695e-4cde-8305-a4a0df961258,DK,37
2cc3f032-840b-42a7-9c81-7d1a1af595ae,US,7
53fad4cf-fda1-40e9-ac66-ab4538f38bb3,AR,0
0cc88171-0bd8-44d5-b7cb-9daddf9fa1bd,BR,1
7d039579-6c65-487d-a7fb-583812966140,BR,49
450c5752-eea1-405b-8494-bcc08f895ff4,US,20
1ba00bac-e353-4c4d-baad-02c56047a9d8,PR,0
3dff904e-20aa-4f58-b909-8038ec4c8861,IT,1
cc8b225d-7c0e-4531-b088-82833fa721cd,BR,0
2f834042-026f-46f1-88d5-9cfe1e4ee37f,BR,1
61d7aa55-7ecf-4fe2-963f-7b85bcb98a01,BR,0
91cbd7e4-43f7-44fc-9360-510c5ccbd242,GB,0
e4c1aa2e-bf61-4836-8bd2-786341a2a03d,BR,92
c5f83d02-e4ef-42f9-8cbd-2b794e493793,BR,0
5d8ee90c-8288-4f1a-a58a-56610263b675,AR,0
ce6c0868-6f31-4f39-ac36-d6b2b7f42b3e,SG,0
88708674-f231-490c-8449-93be745b3d70,BR,0
c657c607-2852-48c8-b5c2-7bd9bd3fbf1e,US,1
43010380-46d2-47f7-b66d-4ee111329fa0,ZA,0
a9f20810-7dc5-4af4-a886-c55aeaa268ab,BR,0
49c2747f-0310-4266-a54d-4aa3584c30c3,BR,1
ef6e411e-1a03-4353-b921-f660636957eb,BR,77
6cc16118-c62d-4c10-9a9c-808e2fb7ee2e,BR,0
94dc0c8f-38d7-438c-a9a7-478f631e0f4b,BR,0
3aaa855d-57c7-4318-95ef-85d99b9d8b03,BR,0
1eefe983-c9b6-4456-b441-dc9ef90a175b,BR,0
5183a832-cfa5-45e6-b9fb-66994122ebdd,IT,0
825659d7-7c9f-446a-a7b5-0781e07feb9d,BR,1
167bdb3d-ced5-4671-a085-1df5d3895e09,BR,49
315207b4-5643-47c9-a8f5-8c111bba8a03,NL,0
3efbd149-a771-483c-a725-d244e29042cc,BR,30
abb95a9d-00ea-43d7-8ce9-83dad0585951,BR,1
469c3857-f223-4d31-873b-acd798d0555e,BR,1
50252a8f-dc83-4556-b197-9eabf291e466,BR,0
15e9e1e3-ae56-4da1-94ca-68e5f873b3da,PE,1
b61f5f0b-2fb3-4234-a40f-8f33dd4b3c61,US,1
f702192b-4e0c-4b6a-8e7e-eb8ef6ac9438,BR,0
cbacbba1-2301-4c9b-bf61-e84f26855e9a,GB,0
6c60d59c-52ee-435f-949a-41ed8a9fb851,DE,0
848f1343-a04e-4f19-aea4-2f41ea69951a,BR,0
66720055-687f-4dec-8061-5b12e6edc784,AR,0
6fc6ead8-0694-4379-bcf2-7e8937af463a,BR,63
8a910b49-c3f8-44f9-b5d3-617e210dd6bb,AR,0
f3adb7c0-2b94-4d56-a301-87b078381b20,BR,0
17e6f98e-132e-4d04-8a9e-0231e6a9b606,FR,0
26e4254f-2a0a-4a74-9735-d7fa3dbe76da,BR,0
11b7d3fb-5962-49b9-94bc-f17d3aabde4a,US,12
3d61838b-9055-4afa-86bb-57f77b85a530,BR,2
a8d65112-add4-4554-915e-43ca329fceb5,FR,18
10383bfe-82ee-4f93-b055-52fe31892184,FR,0
bb6e46d0-5618-464c-a893-547529338db3,FR,0
9fa46692-6265-4352-bb89-2cab36e3e5a5,US,0
6f71413c-d897-4328-a1b0-eea322d4fd6d,BR,31
9b3727a3-c6cd-41f4-be2f-6c410a2998cf,BR,0
3d3cd464-1ea9-43d8-a047-5996dec94e9f,BR,0
04631573-f1aa-4ecc-9c0b-7b6a365883fb,BR,349
45b9fbee-2387-4ef5-a524-bcce350b38fa,ES,1
42eeb57a-336a-4f65-bddd-170213e2c5cd,BR,0
db77a34f-30fa-4af5-82cf-0204a9656552,BR,63
073b9ecf-07e7-4464-b354-e775b306f998,CL,8
42e71ca0-4b86-4bfe-91a8-a740829a1602,PE,0
3f656ba1-0cda-48c2-bf0f-019b6b1da22a,GB,0
ae51d83e-ccfe-47c6-ac98-a6425b3b98a8,BR,15
c282320f-206a-46df-9af8-5561ede202d7,MX,19
57c657eb-909d-4b21-85bd-f4b5caa52edb,BR,1
59883b5a-9e26-4267-abb9-301075756ee6,BR,0
5885974e-1c8b-48bc-be10-37fad512d8f9,PT,1
e949a811-010b-4dba-9fc5-aad07b65ab7b,BR,0
6dac0705-d72e-4e8c-8f8a-6e6f9532c9e7,BR,0
d0d4b0b9-158b-426f-9bb3-5e08e93dd5f1,BR,73
010b7cc0-a680-485d-8543-1187382f7204,BR,0
db14d38c-6003-4ecb-bbc7-90cb1e1b1604,BR,1
812ebc67-5ba1-4643-8db5-192a10d4f371,BR,0
3627586c-8f95-4b7f-96b9-9981797b1239,BR,0
0b27a5a2-b820-46ba-8acd-80f1df79b3a7,BR,6
1500a776-2562-4a3b-8fe2-6b398a14269f,US,17
7fa76ace-9c52-4dfb-b95b-4cf4e74abf9f,FR,0
275dab86-289d-49fb-8b36-7d0d2b4eaa9a,AR,0
d3bbe449-3bb5-44ee-b20c-35d3923d014a,US,20
0b5e8499-6200-46d5-9ca9-fa0d67a46155,BR,7
e32de420-77b0-45a0-a9d3-4a926efdeaea,BR,0
5a694169-dccb-433c-9cb0-cad47d44c46c,BR,211
77b2bc12-a6fd-433d-aa68-51b502454160,BR,0
e38f3bf4-d694-4085-abc8-128c34a19fe0,IE,0
79c9d872-1b09-4a38-ad32-827632588e81,US,0
a8d6272e-8f47-480a-8e33-a2ebc413213f,SE,0
4441e327-2f77-4566-a5d6-69ac8fda27e3,BR,138
9f74ab85-e99b-4459-98a2-c86c08b844d3,US,20
7a04d757-98b1-4b3c-b4ae-cc8986376e98,US,0
028e6f4d-987e-4427-bab3-f9841e613353,DE,1
8719ae2d-8260-4107-a948-ae1a02ab40be,AU,1
7a2aaa20-c89d-45f0-92ab-5d90cbb87c91,BR,0
d4455634-590e-460d-89f9-8abcdf6b61b2,BR,0
3019a458-d18d-4ad2-aedd-6da1aada596f,US,1
fb65ff23-7d30-4ba1-bbcf-bf8e3b725529,BR,0
5931dcc8-b0ae-44c2-9553-736ffca7fdaa,BR,0
37d4b7cd-0ffb-4ea4-851f-0533fe16f119,BR,19
7f8d8ac0-bf91-439e-bbbf-3854dd8ae178,BR,0
0cbc0dc6-aed9-4fe8-8021-17a9b25f6ad3,ES,0
9b2b8283-54c2-4edc-b46d-29df892e86e3,BR,104
424dc720-a0a3-4348-8118-314889ec9f8c,BR,1
5be5d27d-41ba-4085-861b-8db8916699ae,BR,123
a301b1c7-7517-477c-885b-76e3ba32a6a4,BR,0
2dc517bf-9a23-42ba-8bda-5d8b6b9251c1,BR,0
5b05929a-0977-41b7-bb6e-0aca5281c12f,AR,1
80b62ea3-69ff-471b-9a02-73eae1319e62,BR,9
41ddb243-960e-46bf-83d6-9f0c458dde70,DE,0
28a977e2-d04f-4528-874b-08ef5ff4eb86,US,0
d2b89170-e512-460b-b422-a9c1abbbd968,DE,0
edb08372-8009-45a7-ac67-6f96608d54f2,BR,1
34a8f957-c519-49fc-b6c4-b61a89cca0fe,BR,1
e199952d-6a8f-41f5-86bf-bb6894297636,BR,18
1d41c371-b17f-4c44-b2e3-26edb32af740,BR,0
e7385449-eb22-47ab-9bc4-91606684e051,ES,1
8fb765b0-b97c-4d4e-9690-25ed091bf447,BR,1
b447a19b-6651-4167-bd2c-fbaa973a0ffe,BR,1
2a83a560-d7c6-4ba1-8f11-9e6bc7687da4,MX,0
37af6861-1954-4f45-9c25-06b14dc86c1a,FR,0
f8e2767f-82a8-47d5-a6ea-e1bf1847542d,BR,14
c829e756-a83d-4ddd-a197-3e7f76761b2d,BR,35
767bace8-b5d3-4e51-bf46-261873919dcb,GB,1
2a49a367-9b5f-4133-81d8-31dd04f50ec1,BR,0
5387f999-7eb4-4340-b0a5-ac8c17ab1121,BR,0
c8728701-70a5-4950-936b-c2a5817cd58a,BR,0
99434662-357b-4083-aa41-69e42b679f9c,BR,0
220cff3c-21fa-4bbb-b2bd-094a6444d1fa,AR,1
f30bb0b0-6aff-45f9-a462-6375efe6bc07,UA,7
74da2751-7b17-4fa9-8598-5d3f604a27c2,BR,0
1575bf34-d7e7-4108-a5e3-f6feb0334d8f,BR,0
3a444b01-4212-4ae3-ab98-6ef1b57e4e4e,CA,0
5b632496-b1b2-41d6-a322-034ff13d500a,SE,0
74ca0a47-3dda-42dd-a253-d64befaa4b50,US,1
f2457961-b73d-4ac4-b3c8-b428a26b45a4,BR,1
877e756e-86a9-41f4-9b47-febb80b76373,BR,0
3eabf40a-a06c-4d82-93dc-b2a4fa430885,ES,0
83a837de-41c9-4aec-bbe1-72e15f682d9f,BR,0
e6575e35-1baf-4ff5-bba7-592dcf5f775a,AR,0
e0417634-8f97-49d2-8d6d-abd197942cea,US,0
f9ba00cf-848f-4a24-994b-140909ee7ab3,DE,0
b2c1d4f2-4d63-47cc-91cf-a6e779a09536,BR,1
bf900b4e-ad6c-4979-a687-392470789252,BR,1
8942c6c9-e669-43e1-ade4-461fa691ef8c,BR,0
5512161a-8ed5-49cd-abab-d4cecb8e4ac2,BR,138
40f4072d-6822-4f29-9db4-80b3c11d7bbb,BR,46
6cfd4994-6538-46d8-8f43-03d682d9e21d,DE,0
21c0206e-512f-4ad5-b3b1-d69e18d56106,US,0
ded3b1d5-7ad4-40a3-afb4-9571f9ceefcd,UY,0
d666e4f8-fb51-4ff8-9d1b-d8752f37279b,BR,30
c1d18b4e-1e86-4d80-823d-a518ec523069,BR,0
720b3b5a-0951-46af-8bcc-092966799028,US,19
202f64a3-162c-4f57-8aeb-9fc1e891085d,BR,1
a20a106d-9afc-4266-99b7-89bc915b6905,BR,39
3f466018-a136-4f3d-b61c-adc8baaf5fbf,BR,0
98cc49b1-10b3-4630-80db-93e8c41b626c,AU,0
536b303d-aca6-49fd-808c-fb3baeac1b94,BR,0
9eeb1a1e-1700-4c94-b270-acbde33601ae,BR,38
dbca7947-2fe3-4e1c-a88a-7ecc59e0d9ba,BR,1
8ec18f14-791d-4241-9a65-b20ed988991a,AU,15
c886a501-76db-44ac-9cec-80c95f89c93d,BR,0
2cf9699e-8d57-4230-9dde-af13f72903ed,BR,10
568795a4-04c1-4f68-9e66-a9d7f0774152,US,1
2a415014-85f2-4e44-bc2c-0a70928ec69c,BR,6
31cda5ee-7af3-4021-bccf-d4c02e21c3b7,BR,0
cd46c134-dfaa-4b46-94bc-5e8d5ab7283e,BR,1
515d399c-270b-4625-8505-2366404819b6,SE,0
a2fcea4c-e235-4250-926a-f516278ff670,BR,0
43243875-e951-47ec-99c5-61a517e8f438,BR,0
1a9badca-1657-45f1-9596-65b00252ffa9,BR,0
94062b1e-873b-4d32-83ae-ba2af7deb09d,ES,0
c6a885a5-66e9-4ee6-90d6-3c3ab12829e2,US,9
3f3ded4c-04f7-4f56-ba42-14e3321ca8bb,FR,5
19e48d07-6093-426f-8984-b559f161ae78,BR,209
d08e0a70-1d4d-4138-b3d5-0023bd29edec,BR,74
d8dd708e-e8b3-4631-9a66-069bedb90cd3,BR,0
53124753-27c9-4d5f-a8c5-73fe163b1c01,BR,0
780c6ed7-0f12-4fd3-856f-1779585328fb,BR,5
ce5ffa3b-227b-4551-8537-562526a3d32c,BR,0
0dbaf377-5499-4877-877a-6aad0b68a845,FR,0
92e2aa1a-cdb8-4057-bd28-dc1e10c73fee,BR,1
a57e428a-70c0-478f-95c4-2884a74f55fa,ES,0
4947c3f3-ffc2-4984-8f81-6108dbfdedde,BR,15
354cdc0a-d9e7-49fd-800e-7d42040facbe,RU,40
6e2230cc-7946-47de-b548-224ff1f4b774,DE,1
54b55d5d-fb2f-44ef-8b34-266fe1cdceec,FR,0
1e3f64ff-71ab-457b-8e6b-d13dcd235b3a,BR,0
47b93caf-2b29-425f-aea6-f2b777537a78,BR,1
ea9b4fb2-9fe9-46d0-9273-0b7774d67ac9,BR,15
5aa65c8a-a052-4717-a897-7140e2a73151,GB,22
19e3af7b-ca00-439d-8b39-2886174d0573,BR,22
ca52b211-c597-4773-93a1-e1a078c7272d,BR,43
f7222b00-941c-41fb-b6b5-3cc52cbf52c3,DE,1
b1aac705-9b2d-4b30-a988-53204d6ad168,BR,0
e56137bf-37b3-4742-9ad6-20ed590ac3c6,BR,1
20a9b16a-8f1b-41e6-960b-12f3ed7024ed,BR,0
7c117575-54e5-40d5-8031-c53da965269f,BR,17
d283181c-c202-49e0-805f-bef7b6cef2ee,BR,9
da6ff30e-08b7-42cc-9006-e2bed1a4a02b,BR,23
d46f0a7b-b8fc-4dd7-bccb-dc6e11be3638,BR,4
a798f0b6-fbcf-41fe-8ef7-11bcac7431e0,BR,51
b4fea538-8266-4b19-b211-5d93c3e6d05b,US,29
49c2fe4b-8c1b-4725-a736-6f709ef4f886,MX,37
080d97a5-bb52-4b54-aee8-b0b345d1bba1,BR,0
50bc375c-dc6e-40a3-81d7-4ab721c5bb27,BR,0
b2046707-c081-4718-9f53-5b9a5013db16,AR,1
20d8675f-52e6-40e9-9132-44072115d1a4,BR,1
930da516-10c8-407d-8607-5d0713a6e095,BR,0
85ce6d3b-cfd8-4d74-8fe2-81a8d0782722,UY,45
09268728-d80c-4d33-9817-f7137a1cfbc1,BR,12
21d16a3e-dc17-4edb-a9de-a0e73d847ab6,BR,0
b4ad656a-0395-477e-8991-04745d039e08,BR,0
97ed24c6-10ee-4b29-a4bf-0f97aa095aa3,BR,63
70021cc0-4369-4ec6-b0fb-26109ad3d052,BR,56
ee54e4c5-bb04-49ee-a99e-67b683962d40,US,18
a5df971d-82d7-45e3-ba99-85a03e303061,BR,1
e4e05b17-6c79-4491-8138-2243afabd6be,CO,0
012eb42c-34ad-431f-921f-b83ac00bb645,US,38
deb65f54-a1e4-49f6-b750-3d71f20e6511,BR,0
aeec7981-8f02-4350-9b0f-96d539d7cbad,BR,0
d5d07201-51db-490b-bf36-e2308d4bd80d,BR,0
9887ca73-e99b-4b52-87b9-2b362f40ff61,BR,0
467e6441-46a9-458a-b46b-2761b1cdab52,IE,0
540023ee-3752-4500-a6e3-765e024db7c8,BR,0
7bdfe541-1e2e-48a4-a203-e63577de840a,FR,0
4fcef5e5-0ed0-491c-8cf8-739fa6adf30a,BR,1
86e76d77-97fc-485d-8264-8dbb4a390511,BR,4
9cc3d7ad-7cd2-497f-bbd5-7625db64553e,BR,1
3997094d-3c90-41b2-960c-1a3fd2f24aa2,AU,0
075345d0-5281-4597-9a1b-9e2bc303cd0a,BR,0
f5990f47-601f-4401-b132-21b2ef244963,BR,37
0ef2c054-e690-4c6b-b307-37ec8ec355b6,BR,0
32f213d0-4995-45f9-875c-794b7bb188df,RU,1
8c421f95-d5c4-42a6-aed0-ae818b15707d,US,1
1add1b75-921e-45f0-9dba-63fa5346f137,BR,16
2333fefe-fc9a-47c0-b8df-45b3180a6935,RU,0
794d9587-0ccb-4f24-ad30-9412df2b31e8,BR,54
830d173f-d5b8-42fd-be10-ead9a30a02f1,CL,0
017601c7-19e7-4c15-8109-4d99e37926da,BR,1
645c3805-ba64-4331-b526-c9836e5df591,BR,1
f06ceb6b-648f-4ff0-b4e1-a673d4f11889,BR,17
a23d3824-87c9-4176-af2e-f931e5328807,US,0
3fd5257a-04ea-4934-8902-6d63987adf88,BR,5
17a99254-bb97-413e-a15f-4095caf06f8b,BR,0
69612064-7415-4107-a722-4a0ed2f72645,BR,0
24ea9bd8-f875-42f5-b566-eb1474ce5263,BR,0
2d3ea627-0e9c-4300-9001-96028593729c,US,15
f1b325cb-67b6-4032-81e6-fef646df4e4b,BR,0
cf692c7b-c751-48d6-b97b-ed6e71aa8873,BR,1
6c989c9c-0d0a-4c69-ab8c-88d162136fe8,FR,1
5bf24822-fcca-4be4-aa02-b18f2546099b,BR,0
87cd7666-4a0a-4b01-bb21-d98cc9ad3324,AR,76
561360fb-1aa2-42a8-82c4-0aadb1f34e6b,ES,0
95c50148-aa21-4b3f-90b1-9bef7339299a,BR,0
3b49a2e7-1c9c-4602-bf06-ab3f84fe4fb8,BR,198
08955970-9f42-432a-b81c-e09ab1d74e53,BM,0
763769c0-6073-4320-9753-5ebe95da4f47,BR,0
9c8f329e-1d79-42ef-b67a-d30b05f7aa69,BR,0
bd45eaac-0a45-438c-8b5d-f9e911127422,BR,4
d96ba4e9-e7d3-4645-9539-d32e07e932e8,PE,0
66305143-aee7-4f93-8a67-2a4d7799d5ed,BR,0
6846f74a-bf19-4d12-8230-d1c32c211c7c,BR,1
550062da-ab1f-42ec-a42f-93e643b07edd,BR,0
d77a70e7-2f54-490e-b1e8-4d34a5c9ad0e,US,31
9db2d273-8fe8-4087-868e-0ce0803f013a,FR,106
7546ab73-488e-44f9-8360-371c99646e28,AR,0
e6a1928d-99d2-4897-8605-dadd271eb978,FR,19
19f4c00e-f042-41dc-a135-2e73f7e55492,BR,0
798a7501-7f5c-4ac1-9198-5dc66634b28f,BR,172
16892eeb-7404-48c8-9dcb-dcd4ab22ba9a,BR,31
4cd21d4e-7177-4386-a6c0-ba62737a9158,BR,0
8aed0dae-e9a0-4171-be02-540aaa6d5614,AU,0
699f7fd7-916c-491c-971c-ba80f4d82fd5,BR,0
0d27f699-1312-42be-a539-d7e08b8299df,US,1
d8956393-ffff-48fb-bbfa-ae8bbaaddcbb,BR,0
10901ef6-fd93-452d-a84e-4a8c42c41426,BR,0
21ccd689-0461-443f-83b5-036452eba708,BR,0
f1269d36-f8fe-49c0-99e3-1998dd25f2f9,BR,98
ac8f131a-769e-4f82-bdb4-1b8f29204756,BR,0
72acb4ce-6c9f-4b92-bbff-a921dc9260ae,BR,0
a920695a-65c0-4d23-b30b-a24b5fef6bee,BR,0
029aecf1-055b-4419-9e9e-dbaf6048e42c,BR,0
c38fc9e0-1ca8-4aad-a694-6e796f8145e3,BR,1
2c16db25-f4d5-4855-bc20-d694de586fe5,AR,0
6472d77b-256c-40a0-a677-e43ec9c69f53,BR,0
32ba13a2-4a73-47b5-8c3d-159cff27f0e1,CH,39
f830ea11-81a7-4d52-a627-9a280d9b9d2f,NO,35
d0de4adb-0eda-42ea-a746-1986e65c80ee,BR,1
e12de818-eab9-493d-a250-2b875032e9a0,GB,0
bc3aafa8-644a-4f21-95f0-a88857607aa3,CA,66
9a90d30a-f9e2-4451-965f-092684e0c157,NL,113
cf254598-3c7d-467f-9649-2d12e03e3ac5,BR,0
10eeebca-7484-4b77-ae1b-d21f12b45b62,BR,1
a7dd91a1-42b5-4f5d-9bde-d788d839d85d,BR,0
23ca39b2-4206-4b77-b79d-c2c76d726bc6,BR,0
bc44e9d7-725a-43d0-bdd2-aba3efe4bac2,BR,0
2a9d3807-d4e2-40cb-89c7-f89020e9f0db,FR,0
92a1c3fd-55d3-4cf4-9478-38ee39f8ed3a,BR,13
f3f3cfe4-0f37-428f-a196-cbc73b282ac6,US,0
c7e1b7ac-2aaa-454a-b962-7bfd4df74c1c,US,39
afb00a55-d119-414a-906b-cd8048bf999c,GB,0
3c3b2992-1afd-448e-8ba4-123df4d3fd24,FR,40
ac4b387c-faec-4334-9382-221572c24e7a,AR,0
2c4ac51e-9464-46a9-ae9b-4d19849b3723,BR,38
48b1e3af-147c-4265-ac08-1bf497c08975,IL,0
3ea8456c-d49d-443f-92f6-7dcd83f460a5,US,101
731f7ce1-067f-4a66-8276-b8efae557e6f,BR,15
b2da82a7-949e-4ea9-836f-351e1d6b0392,NO,0
307b90f3-3872-4ca6-8698-e252c64b28d2,BR,0
b6f0cf1f-79cc-4470-b86f-5804ac8f6bd1,BR,73
f45f432e-abc1-4b07-badf-b568866b5f01,BR,1
aed09565-2349-4423-be74-8e69963f35bd,FR,1
50391d96-ef3e-4bcb-8327-59231b716a26,BR,0
18345b7d-42f6-4d70-9f0a-742a7d6a021c,FR,29
1e1bd87c-1f74-498b-9208-c8be6de97613,DE,0
c63b2b0f-80b5-4256-9353-ffbba5e36ad4,US,1
6aeec14f-505c-4644-be5e-441d4d7d7dad,US,89
0681a6ed-d731-4a2e-8189-f04f28b6845c,BR,0
6ed1abec-32b9-471c-9965-98dcbcfd78e6,BR,0
d3d382f7-d5e7-49e7-9255-95845a813b82,AU,0
ec086e80-9bd6-4a77-9d2c-1c9257aa8ac1,BR,1
b21f128a-8255-4882-8c7a-db17624565d4,AR,1
8db84746-bec7-490d-b93c-e74b44309fdb,KR,0
78b7ae07-4d76-4810-aed8-81a9530c75b5,BR,0
bcd6f7eb-5997-458a-b521-c73748f90585,BR,0
21aebefa-8311-4c91-bc78-cc4997aab15e,BR,1
1debb978-b46d-4b26-a1b4-143d0e426ad0,US,1
907fb43f-5afb-4635-843f-a4730931dd35,BR,0
350f1f7e-c902-4913-aff1-dd4f8ed80ba8,DK,1
953e3da4-e3ec-44c7-88ba-d2c256c7398e,FR,2
9dc2ed86-35a9-46b7-9ab5-36a62570b914,GB,0
8548fbcb-6cb5-4fde-b091-6c4e2732ebbd,BR,0
7d7230d6-b030-4463-90ac-e62698d90861,BR,0
90e2db0d-d85d-4dcf-a087-de479a79b5ec,GB,0
bf56cfe1-e850-41fd-8011-d956c89f3850,BR,215
c86c71a2-0115-405c-8cf1-a52a9f996118,BR,116
fce475dc-888e-44f2-8ddb-f2aa3fd9c5ff,BR,0
e74c7ffd-f877-486f-853e-0bc19706e14b,BR,0
fa5afd61-7a8f-4f27-b4b6-6b783e48ddc1,AU,0
1e74fd1d-3df1-4497-a64c-cda6c3690c44,BR,0
0e947dd2-6913-4399-a7e5-93074fea04b4,BR,0
0f7d416c-bd27-46bb-905d-91d26c2bf8d9,BR,0
945963ea-260e-4ef4-a20a-5bd45fd0222a,BR,1
0ed18995-c1fa-42d7-89ab-dbe74d2b3a6e,BR,1
cba8ba75-2ec2-4542-b246-465dfeef3ea8,BR,0
f74ece5c-b4c8-4fd3-8a59-0d8d3d2c0b14,GB,1
27810311-39fa-4ba1-aac8-c4a47312d4ae,BR,0
2ac1efd1-679e-4960-9ea3-f77ec0c3c86d,AR,1
cede6a96-a2b2-49cd-b40d-223919118d0f,BR,0
6e72b4f3-5989-4da6-8c2f-e81cf2d20300,IT,1
e8b1999c-04d1-4797-b3ab-9632ce3b60f4,FR,0
a7fbb264-1e90-494c-b8f2-1a2aa16eeff4,BR,0
4e60fac5-e285-4bfe-97cd-81eb8c12687d,AR,0
e049e32d-368a-4fa2-b153-0636aac2fac4,BR,1
5ffdda61-96ea-4d47-b7ae-4b1fa6c1ce11,BR,0
1151bd4c-47f0-4f60-b788-b83d83abcd50,BR,0
43c245fb-1b21-4ee0-adde-92f12a35bc25,BR,1
3ec2379e-3cb7-46c3-814d-0d3ec5987fe4,BR,0
45e11ea0-cef9-4ab1-b0de-cf987342c3a0,BR,0
d9f3828e-3ee1-4502-b723-e09f0a9edff9,BR,233
badc1b9d-c52a-4871-83df-451d7d73dd19,BR,20
1327fbc1-d7a6-48b0-b0cf-e320b17c0b4c,BR,1
357cdae6-587a-442b-b6cb-29915ea2b3c7,US,0
ed7afb69-a933-40f4-b43e-5c9af0b233b2,BR,0
bce67994-c70f-48a6-b2fe-e6e0c8f4d18f,BR,0
c158fe98-9647-4266-b4e4-e2971524224a,GB,0
7a18102c-7472-4345-81ae-3543f9b0b3c8,ES,33
27113b18-dea6-436c-84a1-0b106a024d6f,BR,0
61e16cff-19aa-4d2c-acae-375d485f5143,AR,49
9abca759-5e3f-4474-a95c-4a2d731fe4e6,BR,0
f09b3f2c-7f7f-4bc9-87a6-db074577b2cb,BR,1
d77ddfe3-c3ed-4c6b-93ca-46a517219b34,BR,0
4e5f77c5-1215-4d65-8c49-6264251bd2e3,BR,1
c330fdd6-3ded-4851-8306-0ad76906c4a0,US,11
