element_id,"device ( 1- desktop and tablet, 2 - mobile 3 - unknown)",date,imps,clicks,conv
40585,1,03/07/2016,30,0,0
40585,1,04/07/2016,1,0,0
40585,1,05/07/2016,29,0,0
40585,1,06/07/2016,10,1,0
40585,1,07/07/2016,17,0,0
40585,1,08/07/2016,3,0,0
40585,1,09/07/2016,4,0,0
40585,1,10/07/2016,24,0,0
40585,1,11/07/2016,1,0,0
40585,3,29/06/2016,7,0,0
40585,3,01/07/2016,1,0,0
40585,3,02/07/2016,10,0,0
40585,3,03/07/2016,11,0,0
40585,3,04/07/2016,2,0,0
40585,3,06/07/2016,5,0,0
40585,3,07/07/2016,9,0,0
40585,3,08/07/2016,6,0,0
40585,3,09/07/2016,2,0,0
45907,3,09/07/2016,1,0,0
50793,1,01/07/2016,1,0,0
50793,1,09/07/2016,1,0,0
50793,3,01/07/2016,2,1,0
50793,3,05/07/2016,1,0,0
50793,3,06/07/2016,5,0,0
50793,3,10/07/2016,2,0,0
59761,1,22/06/2016,1,0,0
59761,1,29/06/2016,1,0,0
59761,1,30/06/2016,1,0,0
59761,1,02/07/2016,2,0,0
59761,1,03/07/2016,2,0,0
59761,1,04/07/2016,3,0,0
59761,1,05/07/2016,3,0,0
59761,1,06/07/2016,1,0,0
59761,1,08/07/2016,2,0,0
59761,1,10/07/2016,1,0,0
59761,3,02/07/2016,3,0,0
59761,3,03/07/2016,2,0,0
59761,3,07/07/2016,8,0,0
74396,1,02/07/2016,1,0,0
74396,1,04/07/2016,1,0,0
88369,1,30/06/2016,2,0,0
88369,1,01/07/2016,5,0,0
88369,1,02/07/2016,2,1,0
88369,1,05/07/2016,1,0,0
88369,3,30/06/2016,2,0,0
95905,1,07/07/2016,1,0,0
104488,1,08/07/2016,1,0,0
104488,1,09/07/2016,1,0,0
104488,1,10/07/2016,1,0,0
104488,3,03/07/2016,1,0,0
59061,1,29/06/2016,10,0,0
59061,1,30/06/2016,15,0,0
59061,1,01/07/2016,5,0,0
59061,1,02/07/2016,8,0,0
59061,1,03/07/2016,14,0,0
59061,1,04/07/2016,20,0,0
59061,1,05/07/2016,33,1,0
59061,1,06/07/2016,8,0,0
59061,1,07/07/2016,35,0,0
59061,1,08/07/2016,10,0,0
59061,1,09/07/2016,20,0,0
59061,1,10/07/2016,14,0,0
59061,3,29/06/2016,5,0,0
59061,3,30/06/2016,2,0,0
59061,3,01/07/2016,2,0,0
59061,3,02/07/2016,5,0,0
59061,3,03/07/2016,4,0,0
59061,3,04/07/2016,2,0,0
59061,3,05/07/2016,1,0,0
59061,3,07/07/2016,5,0,0
59061,3,08/07/2016,2,0,0
59061,3,09/07/2016,2,0,0
59061,3,10/07/2016,10,0,0
55563,3,03/07/2016,1,0,0
79468,3,03/07/2016,1,0,0
79684,1,06/07/2016,1,0,0
79684,1,08/07/2016,1,0,0
79684,1,10/07/2016,1,0,0
80715,1,02/07/2016,1,0,0
80715,1,04/07/2016,2,0,0
80715,1,07/07/2016,2,0,0
80715,1,09/07/2016,1,0,0
80715,3,01/07/2016,1,0,0
80715,3,03/07/2016,1,0,0
82808,1,09/07/2016,2,0,0
45961,1,05/07/2016,1,0,0
95304,1,26/06/2016,1,0,0
95304,3,03/07/2016,2,1,0
60415,3,09/07/2016,1,0,0
40666,1,04/06/2016,1,0,0
40666,1,05/07/2016,1,0,0
40666,1,10/07/2016,4,0,0
40666,3,10/07/2016,1,1,0
42088,1,29/06/2016,8,0,0
42088,1,30/06/2016,25,0,0
42088,1,01/07/2016,18,0,0
42088,1,02/07/2016,12,0,0
42088,1,03/07/2016,21,0,0
42088,1,04/07/2016,14,0,0
42088,1,05/07/2016,15,0,0
42088,1,06/07/2016,6,0,0
42088,1,07/07/2016,10,0,0
42088,1,08/07/2016,8,0,0
42088,1,09/07/2016,21,0,0
42088,1,10/07/2016,15,0,0
42088,3,29/06/2016,4,0,0
42088,3,02/07/2016,1,0,0
42088,3,03/07/2016,3,0,0
42088,3,06/07/2016,2,0,0
42088,3,07/07/2016,2,0,0
42088,3,09/07/2016,1,0,0
42088,3,10/07/2016,2,1,0
43258,1,26/06/2016,1,0,0
43258,1,27/06/2016,1,0,0
43258,1,29/06/2016,2,0,0
43258,1,30/06/2016,1,0,0
43258,1,02/07/2016,1,0,0
43258,1,08/07/2016,2,0,0
43258,1,10/07/2016,1,0,0
43258,3,01/07/2016,1,0,0
43258,3,02/07/2016,1,0,0
43258,3,07/07/2016,1,0,0
44369,1,03/07/2016,5,0,0
44369,1,06/07/2016,1,0,0
47962,1,29/06/2016,2,0,0
47962,1,30/06/2016,2,0,0
47962,1,01/07/2016,1,0,0
47962,1,02/07/2016,2,0,0
47962,1,03/07/2016,5,0,0
47962,1,04/07/2016,6,0,0
47962,1,05/07/2016,3,0,0
47962,1,06/07/2016,7,0,0
47962,1,07/07/2016,5,0,0
47962,1,08/07/2016,2,0,0
47962,1,09/07/2016,1,0,0
47962,1,10/07/2016,1,0,0
47962,3,30/06/2016,1,0,0
47962,3,05/07/2016,1,0,0
47962,3,10/07/2016,1,0,0
53787,1,02/07/2016,1,0,0
53787,1,11/07/2016,1,0,0
55059,1,29/06/2016,8,0,0
55059,1,30/06/2016,16,0,0
55059,1,01/07/2016,12,0,0
55059,1,02/07/2016,10,0,0
55059,1,03/07/2016,8,0,0
55059,1,04/07/2016,10,0,0
55059,1,05/07/2016,7,0,0
55059,1,06/07/2016,5,0,0
55059,1,07/07/2016,14,0,0
55059,1,08/07/2016,4,0,0
55059,1,09/07/2016,13,0,0
55059,1,10/07/2016,4,0,0
55059,1,11/07/2016,1,0,0
55059,3,29/06/2016,3,0,0
55059,3,01/07/2016,1,0,0
55059,3,02/07/2016,1,0,0
55059,3,03/07/2016,3,0,0
55059,3,05/07/2016,1,0,0
55059,3,06/07/2016,3,0,0
55059,3,09/07/2016,6,0,0
55059,3,10/07/2016,3,0,0
60156,1,03/07/2016,3,0,0
60416,1,01/07/2016,2,0,0
60416,1,06/07/2016,1,0,0
62411,1,21/06/2016,1,0,0
62411,1,27/06/2016,2,0,0
62411,1,29/06/2016,11,0,0
62411,1,30/06/2016,11,0,0
62411,1,01/07/2016,13,0,0
62411,1,02/07/2016,7,0,0
62411,1,03/07/2016,10,0,0
62411,1,04/07/2016,5,0,0
62411,1,05/07/2016,5,0,0
62411,1,06/07/2016,13,0,0
62411,1,07/07/2016,20,0,0
62411,1,08/07/2016,5,0,0
62411,1,09/07/2016,9,1,0
62411,1,10/07/2016,7,0,0
62411,1,11/07/2016,2,2,0
62411,3,29/06/2016,2,0,0
62411,3,02/07/2016,11,0,0
62411,3,03/07/2016,3,0,0
62411,3,05/07/2016,2,0,0
62411,3,06/07/2016,2,0,0
62411,3,07/07/2016,1,0,0
62411,3,08/07/2016,1,0,0
62411,3,09/07/2016,8,0,0
62411,3,10/07/2016,4,0,0
65268,1,29/06/2016,12,0,0
65268,1,30/06/2016,10,0,0
65268,1,01/07/2016,9,0,0
65268,1,02/07/2016,13,0,0
65268,1,03/07/2016,7,0,0
65268,1,04/07/2016,7,0,0
65268,1,05/07/2016,4,0,0
65268,1,06/07/2016,14,0,0
65268,1,07/07/2016,12,0,0
65268,1,08/07/2016,3,0,0
65268,1,09/07/2016,7,0,0
65268,1,10/07/2016,12,0,0
65268,3,29/06/2016,3,0,0
65268,3,01/07/2016,1,0,0
65268,3,02/07/2016,4,0,0
65268,3,03/07/2016,4,0,0
65268,3,04/07/2016,1,0,0
65268,3,05/07/2016,2,1,0
65268,3,06/07/2016,2,0,0
65268,3,07/07/2016,2,0,0
65268,3,08/07/2016,1,0,0
65268,3,09/07/2016,4,0,0
65268,3,10/07/2016,9,0,0
73579,1,29/06/2016,7,0,0
73579,1,30/06/2016,11,0,0
73579,1,01/07/2016,4,0,0
73579,1,02/07/2016,6,0,0
73579,1,03/07/2016,11,0,0
73579,1,04/07/2016,7,0,0
73579,1,05/07/2016,7,0,0
73579,1,06/07/2016,7,0,0
73579,1,07/07/2016,1,0,0
73579,1,08/07/2016,1,0,0
73579,1,09/07/2016,2,1,0
73579,1,10/07/2016,1,0,0
73579,3,29/06/2016,5,0,0
73579,3,02/07/2016,5,0,0
73579,3,03/07/2016,3,0,0
73579,3,04/07/2016,7,0,0
73579,3,05/07/2016,5,0,0
73579,3,06/07/2016,1,0,0
73579,3,07/07/2016,1,0,0
73579,3,10/07/2016,1,0,0
73580,1,29/06/2016,5,0,0
73580,1,03/07/2016,4,0,0
73580,1,05/07/2016,2,0,0
73580,1,07/07/2016,3,0,0
73580,1,08/07/2016,1,0,0
73580,1,10/07/2016,2,0,0
91037,1,29/06/2016,4,0,0
91037,1,30/06/2016,4,0,0
91037,1,01/07/2016,10,0,0
91037,1,02/07/2016,9,0,0
91037,1,03/07/2016,4,0,0
91037,1,04/07/2016,19,0,0
91037,1,05/07/2016,12,0,0
91037,1,06/07/2016,1,0,0
91037,1,07/07/2016,2,0,0
91037,1,08/07/2016,17,0,0
91037,1,09/07/2016,10,0,0
91037,1,10/07/2016,9,0,0
91037,1,11/07/2016,3,0,0
91037,3,29/06/2016,1,0,0
91037,3,30/06/2016,2,0,0
91037,3,02/07/2016,2,0,0
91037,3,03/07/2016,3,0,0
91037,3,04/07/2016,2,0,0
91037,3,05/07/2016,2,0,0
91037,3,06/07/2016,1,0,0
91037,3,07/07/2016,2,0,0
91037,3,08/07/2016,6,0,0
91037,3,09/07/2016,4,0,0
91037,3,10/07/2016,1,0,0
98772,1,02/07/2016,1,0,0
98772,1,07/07/2016,1,0,0
47200,3,09/07/2016,2,0,0
49529,1,29/06/2016,2,0,0
49529,1,30/06/2016,1,0,0
49529,1,01/07/2016,1,0,0
49529,1,04/07/2016,1,0,0
49529,1,05/07/2016,4,1,0
49529,1,06/07/2016,3,0,0
49529,1,07/07/2016,5,0,0
49529,1,08/07/2016,6,0,0
49529,1,10/07/2016,1,0,0
49529,3,01/07/2016,2,0,0
49529,3,06/07/2016,2,0,0
49529,3,07/07/2016,1,0,0
49529,3,09/07/2016,2,0,0
49529,3,10/07/2016,2,0,0
52844,1,29/06/2016,2,0,0
52844,1,30/06/2016,5,0,0
52844,1,01/07/2016,1,0,0
52844,1,02/07/2016,12,0,0
52844,1,03/07/2016,8,1,0
52844,1,04/07/2016,7,0,0
52844,1,05/07/2016,2,0,0
52844,1,06/07/2016,3,0,0
52844,1,07/07/2016,13,0,0
52844,1,08/07/2016,2,0,0
52844,1,09/07/2016,10,0,0
52844,1,10/07/2016,5,0,0
52844,3,05/07/2016,1,0,0
52844,3,06/07/2016,1,0,0
52844,3,08/07/2016,1,0,0
52844,3,10/07/2016,1,1,0
53857,1,29/06/2016,7,0,0
53857,1,30/06/2016,1,0,0
53857,1,02/07/2016,2,0,0
53857,1,03/07/2016,2,0,0
53857,1,09/07/2016,8,1,0
53857,1,10/07/2016,2,0,0
53857,1,11/07/2016,1,1,0
67016,1,01/07/2016,2,0,0
67016,1,03/07/2016,2,0,0
67016,1,08/07/2016,5,0,0
93038,1,05/07/2016,1,0,0
93038,1,06/07/2016,1,0,0
93038,3,07/07/2016,1,0,0
94602,1,29/06/2016,3,0,0
94602,1,01/07/2016,2,0,0
94602,3,04/07/2016,4,0,0
100106,1,30/06/2016,1,0,0
100106,1,01/07/2016,3,0,0
100106,1,03/07/2016,1,0,0
100106,1,06/07/2016,1,0,0
100106,1,07/07/2016,1,0,0
100106,3,03/07/2016,1,0,0
38228,1,30/06/2016,2,0,0
38228,1,01/07/2016,1,0,0
38228,1,06/07/2016,4,0,0
38228,1,07/07/2016,3,0,0
38228,1,09/07/2016,4,0,0
40927,1,10/07/2016,1,0,0
40927,3,09/07/2016,1,0,0
42064,1,26/06/2016,1,0,0
42064,1,29/06/2016,1,0,0
42064,1,30/06/2016,1,0,0
42064,1,01/07/2016,1,0,0
42064,1,05/07/2016,1,0,0
42064,1,09/07/2016,1,0,0
42064,1,10/07/2016,8,0,0
42064,3,08/07/2016,5,0,0
47809,1,29/06/2016,19,0,0
47809,1,30/06/2016,3,0,0
47809,1,01/07/2016,6,0,0
47809,1,02/07/2016,8,1,0
47809,1,03/07/2016,1,0,0
47809,1,04/07/2016,14,0,0
47809,1,05/07/2016,21,0,0
47809,1,06/07/2016,1,0,0
47809,1,07/07/2016,3,0,0
47809,1,08/07/2016,5,1,0
47809,1,09/07/2016,13,0,0
47809,1,10/07/2016,10,0,0
47809,3,30/06/2016,13,0,0
47809,3,01/07/2016,1,0,0
47809,3,02/07/2016,2,0,0
47809,3,03/07/2016,1,0,0
47809,3,06/07/2016,6,0,0
47809,3,09/07/2016,6,0,0
47809,3,10/07/2016,3,0,0
50398,1,02/07/2016,1,0,0
50398,1,04/07/2016,2,0,0
50398,3,03/07/2016,1,0,0
53415,1,29/06/2016,9,0,0
53415,1,30/06/2016,3,0,0
53415,1,01/07/2016,3,0,0
53415,1,02/07/2016,11,0,0
53415,1,03/07/2016,2,0,0
53415,1,05/07/2016,1,0,0
53415,1,06/07/2016,3,0,0
53415,1,07/07/2016,15,1,0
53415,1,08/07/2016,4,0,0
53415,1,09/07/2016,4,0,0
53415,1,10/07/2016,10,0,0
53415,3,07/07/2016,2,0,0
53415,3,08/07/2016,4,1,0
53415,3,10/07/2016,1,1,0
56983,1,01/07/2016,1,0,0
56983,1,02/07/2016,2,0,0
56983,1,03/07/2016,1,0,0
56983,1,04/07/2016,1,0,0
56983,1,09/07/2016,1,1,0
63153,1,29/06/2016,1,0,0
63153,1,02/07/2016,1,0,0
63153,1,09/07/2016,1,0,0
63153,1,10/07/2016,2,0,0
63153,3,02/07/2016,1,0,0
73018,1,29/06/2016,36,0,0
73018,1,30/06/2016,17,0,0
73018,1,01/07/2016,21,0,0
73018,1,02/07/2016,18,1,0
73018,1,03/07/2016,6,0,0
73018,1,04/07/2016,1,0,0
73018,1,05/07/2016,4,0,0
73018,1,06/07/2016,7,0,0
73018,1,07/07/2016,16,0,0
73018,1,08/07/2016,8,0,0
73018,1,09/07/2016,8,0,0
73018,1,10/07/2016,9,0,0
73018,3,29/06/2016,1,0,0
73018,3,30/06/2016,1,0,0
73018,3,01/07/2016,4,1,0
73018,3,03/07/2016,2,0,0
73018,3,04/07/2016,2,0,0
73018,3,06/07/2016,1,0,0
73018,3,08/07/2016,5,0,0
73018,3,10/07/2016,6,0,0
81535,1,01/07/2016,1,0,0
81535,1,05/07/2016,1,0,0
81535,1,08/07/2016,2,0,0
81535,3,30/06/2016,1,0,0
50531,1,29/06/2016,5,0,0
50531,1,30/06/2016,1,0,0
50531,1,01/07/2016,3,0,0
50531,1,02/07/2016,5,0,0
50531,1,03/07/2016,2,0,0
50531,1,04/07/2016,10,0,0
50531,1,05/07/2016,7,0,0
50531,1,06/07/2016,1,0,0
50531,1,07/07/2016,3,0,0
50531,1,08/07/2016,2,0,0
50531,1,09/07/2016,13,0,0
50531,1,10/07/2016,3,0,0
50531,1,11/07/2016,1,0,0
50531,3,30/06/2016,1,0,0
50531,3,06/07/2016,2,0,0
50531,3,07/07/2016,2,0,0
50531,3,08/07/2016,2,0,0
50531,3,10/07/2016,6,0,0
100352,1,08/07/2016,2,0,0
73887,1,05/07/2016,2,0,0
73887,3,05/07/2016,1,0,0
87035,1,30/06/2016,3,0,0
87035,1,01/07/2016,8,0,0
87035,1,02/07/2016,2,0,0
87035,1,03/07/2016,3,0,0
87035,1,04/07/2016,8,0,0
87035,1,05/07/2016,4,0,0
87035,1,06/07/2016,3,0,0
87035,1,07/07/2016,1,0,0
87035,1,08/07/2016,1,0,0
87035,1,09/07/2016,3,0,0
87035,1,10/07/2016,3,0,0
87035,3,30/06/2016,5,0,0
87035,3,02/07/2016,1,0,0
87035,3,08/07/2016,1,0,0
88755,1,08/07/2016,1,0,0
96421,1,08/07/2016,1,0,0
99290,1,04/07/2016,1,0,0
99290,3,29/06/2016,3,0,0
61267,1,30/06/2016,1,0,0
61267,1,02/07/2016,1,0,0
65504,1,05/07/2016,1,0,0
65504,1,09/07/2016,1,0,0
65504,3,10/07/2016,1,0,0
81260,1,29/06/2016,4,0,0
81260,1,30/06/2016,7,0,0
81260,1,01/07/2016,5,0,0
81260,1,02/07/2016,5,0,0
81260,1,03/07/2016,1,0,0
81260,1,04/07/2016,3,0,0
81260,1,05/07/2016,7,0,0
81260,1,06/07/2016,2,0,0
81260,1,08/07/2016,1,0,0
81260,1,09/07/2016,1,0,0
81260,1,10/07/2016,1,0,0
81260,3,01/07/2016,4,0,0
81260,3,09/07/2016,1,0,0
79727,1,29/06/2016,1,0,0
79727,1,02/07/2016,3,0,0
79727,1,03/07/2016,2,0,0
79727,1,04/07/2016,2,0,0
79727,1,06/07/2016,5,0,0
79727,1,07/07/2016,1,0,0
79727,1,08/07/2016,2,0,0
79727,1,09/07/2016,2,0,0
79727,1,10/07/2016,2,0,0
79727,3,29/06/2016,1,0,0
80112,1,08/07/2016,2,0,0
80112,3,04/07/2016,2,0,0
85472,1,01/07/2016,3,0,0
85472,1,05/07/2016,2,0,0
91730,1,20/06/2016,1,0,0
91730,1,29/06/2016,18,0,0
91730,1,30/06/2016,20,0,0
91730,1,01/07/2016,7,0,0
91730,1,02/07/2016,2,0,0
91730,1,04/07/2016,9,0,0
91730,1,05/07/2016,36,0,0
91730,1,06/07/2016,2,0,0
91730,1,07/07/2016,9,0,0
91730,1,08/07/2016,6,0,0
91730,1,09/07/2016,19,0,0
91730,1,10/07/2016,7,0,0
91730,3,01/07/2016,1,0,0
91730,3,03/07/2016,1,1,0
91730,3,04/07/2016,5,0,0
91730,3,08/07/2016,7,0,0
91730,3,10/07/2016,1,0,0
52945,1,06/07/2016,1,0,0
52945,1,09/07/2016,2,0,0
54520,1,29/06/2016,4,0,0
54520,1,05/07/2016,1,0,0
54520,3,03/07/2016,3,0,0
94472,1,23/06/2016,1,0,0
94472,1,24/06/2016,2,0,0
94472,1,27/06/2016,2,0,0
94472,1,29/06/2016,2,0,0
94472,1,30/06/2016,1,0,0
94472,1,01/07/2016,1,0,0
94472,1,02/07/2016,3,1,0.16666667
94472,1,03/07/2016,5,0,0
94472,1,04/07/2016,3,0,0
94472,1,05/07/2016,5,0,0
94472,1,06/07/2016,1,0,0
94472,1,07/07/2016,2,0,0
94472,1,08/07/2016,1,0,0
94472,1,09/07/2016,5,0,0
94472,1,10/07/2016,4,0,0
94472,3,29/06/2016,3,0,0
94472,3,30/06/2016,1,0,0
94472,3,01/07/2016,1,0,0
94472,3,02/07/2016,1,0,0
94472,3,09/07/2016,3,0,0
94472,3,10/07/2016,1,0,0
104931,1,03/07/2016,1,0,0
104931,1,10/07/2016,1,0,0
57520,1,30/06/2016,2,0,0
57520,1,02/07/2016,1,0,0
57520,1,03/07/2016,11,0,0
57520,1,06/07/2016,1,0,0
57520,1,07/07/2016,3,0,0
57520,1,09/07/2016,1,0,0
57520,1,10/07/2016,1,0,0
57520,1,11/07/2016,1,0,0
57520,3,29/06/2016,2,0,0
82392,1,30/06/2016,2,0,0
82392,1,02/07/2016,1,0,0
82392,1,03/07/2016,1,0,0
82392,1,04/07/2016,5,0,0
82392,1,06/07/2016,2,0,0
82392,1,07/07/2016,1,0,0
82392,1,09/07/2016,2,0,0
82392,1,10/07/2016,2,0,0
82083,1,10/07/2016,1,0,0
82083,3,04/07/2016,1,0,0
85954,1,24/06/2016,2,0,0
85954,1,28/06/2016,1,2,0
85954,1,29/06/2016,3,0,0
85954,1,01/07/2016,1,0,0
85954,1,04/07/2016,1,0,0
85954,1,07/07/2016,1,0,0
81918,1,01/07/2016,1,0,0
81918,1,05/07/2016,1,0,0
81918,1,09/07/2016,5,0,0
81918,3,09/07/2016,2,1,0
84471,1,30/06/2016,1,0,0
84471,1,01/07/2016,1,0,0
84471,1,05/07/2016,1,0,0
84471,1,08/07/2016,2,0,0
84471,1,09/07/2016,3,0,0
55551,1,05/07/2016,1,0,0
55551,1,06/07/2016,1,0,0
55551,1,07/07/2016,1,0,0
77278,1,01/07/2016,2,0,0
77278,1,02/07/2016,3,0,0
77278,1,04/07/2016,3,0,0
77278,1,05/07/2016,1,0,0
77278,1,08/07/2016,1,0,0
77278,1,09/07/2016,1,0,0
77278,1,10/07/2016,1,0,0
61192,1,03/07/2016,1,0,0
56992,1,06/07/2016,1,0,0
49438,1,01/07/2016,5,0,0
49438,1,02/07/2016,2,0,0
91371,1,26/06/2016,1,0,0
91371,1,01/07/2016,2,0,0
91371,1,02/07/2016,3,0,0
91371,1,09/07/2016,1,0,0
91371,3,01/07/2016,3,0,0
41575,1,29/06/2016,3,0,0
41575,1,30/06/2016,21,0,0
41575,1,01/07/2016,10,0,0
41575,1,02/07/2016,4,0,0
41575,1,03/07/2016,4,0,0
41575,1,04/07/2016,5,0,0
41575,1,05/07/2016,4,0,0
41575,1,06/07/2016,11,0,0
41575,1,07/07/2016,16,0,0
41575,1,08/07/2016,7,0,0
41575,1,09/07/2016,6,0,0
41575,1,10/07/2016,6,0,0
41575,1,11/07/2016,1,0,0
41575,3,30/06/2016,2,0,0
41575,3,03/07/2016,1,0,0
41575,3,04/07/2016,2,0,0
41575,3,06/07/2016,1,0,0
41575,3,07/07/2016,1,0,0
41575,3,08/07/2016,4,0,0
41575,3,09/07/2016,2,0,0
52578,1,30/06/2016,1,0,0
55804,1,29/06/2016,2,0,0
55804,1,30/06/2016,3,0,0
55804,1,03/07/2016,1,0,0
55804,1,04/07/2016,1,0,0
55804,1,07/07/2016,1,0,0
55804,1,10/07/2016,1,0,0
55804,3,02/07/2016,2,0,0
101753,1,25/06/2016,1,0,0
101753,1,29/06/2016,6,0,0
101753,1,01/07/2016,2,0,0
101753,1,02/07/2016,6,0,0
101753,1,03/07/2016,9,0,0
101753,1,04/07/2016,7,0,0
101753,1,05/07/2016,10,0,0
101753,1,06/07/2016,6,0,0
101753,1,07/07/2016,4,0,0
101753,1,08/07/2016,5,0,0
101753,1,09/07/2016,7,0,0
101753,1,10/07/2016,4,0,0
101753,3,05/07/2016,1,0,0
101753,3,11/07/2016,2,0,0
103928,1,29/06/2016,2,0,0
103928,1,30/06/2016,7,0,0
103928,1,01/07/2016,3,0,0
103928,1,02/07/2016,2,0,0
103928,1,03/07/2016,7,0,0
103928,1,05/07/2016,2,0,0
103928,1,06/07/2016,6,0,0
103928,1,07/07/2016,6,0,0
103928,1,08/07/2016,9,0,0
103928,1,09/07/2016,4,0,0
103928,1,10/07/2016,2,0,0
103928,1,11/07/2016,1,0,0
103928,3,14/06/2016,1,0,0
103928,3,29/06/2016,1,0,0
103928,3,30/06/2016,1,0,0
103928,3,01/07/2016,2,0,0
103928,3,06/07/2016,1,0,0
103928,3,07/07/2016,1,0,0
103928,3,08/07/2016,1,0,0
103928,3,09/07/2016,1,0,0
103928,3,11/07/2016,1,0,0
71783,1,30/06/2016,1,0,0
71783,1,06/07/2016,1,0,0
71783,1,07/07/2016,2,0,0
71783,1,08/07/2016,1,0,0
91409,1,30/06/2016,6,0,0
91409,1,01/07/2016,2,0,0
91409,1,02/07/2016,1,0,0
91409,1,03/07/2016,8,0,0
91409,1,04/07/2016,4,1,0
91409,1,05/07/2016,6,0,0
91409,1,06/07/2016,6,0,0
91409,1,07/07/2016,9,0,0
91409,1,09/07/2016,6,0,0
91409,1,10/07/2016,4,0,0
91409,1,11/07/2016,1,0,0
91409,3,29/06/2016,1,0,0
91409,3,01/07/2016,2,0,0
91409,3,02/07/2016,1,0,0
91409,3,09/07/2016,2,0,0
91409,3,10/07/2016,1,0,0
47871,1,29/06/2016,12,0,0
47871,1,30/06/2016,5,0,0
47871,1,01/07/2016,2,1,0
47871,1,02/07/2016,4,0,0
47871,1,03/07/2016,2,0,0
47871,1,06/07/2016,2,0,0
47871,1,07/07/2016,3,0,0
47871,1,10/07/2016,14,0,0
47871,3,07/07/2016,1,0,0
64887,1,29/06/2016,5,0,0
64887,1,02/07/2016,1,0,0
64887,1,03/07/2016,3,0,0
64887,1,06/07/2016,3,0,0
64887,1,07/07/2016,3,0,0
64887,1,08/07/2016,1,0,0
64887,1,09/07/2016,1,0,0
64887,1,10/07/2016,10,0,0
64887,3,05/07/2016,1,0,0
64887,3,10/07/2016,1,0,0
76813,1,01/07/2016,1,0,0
76813,1,02/07/2016,1,0,0
76813,1,05/07/2016,1,0,0
76813,1,07/07/2016,1,0,0
85489,1,08/07/2016,1,0,0
85489,1,10/07/2016,1,0,0
102686,1,04/07/2016,1,0,0
102686,1,11/07/2016,4,0,0
95519,1,29/06/2016,1,0,0
95519,1,03/07/2016,2,1,0.33333334
45502,1,03/07/2016,1,0,0
45502,1,06/07/2016,2,0,0
45502,3,30/06/2016,1,0,0
45502,3,04/07/2016,1,0,0
45502,3,07/07/2016,2,0,0
73627,1,29/06/2016,1,1,0
73627,1,30/06/2016,2,0,0
73627,1,01/07/2016,6,0,0
73627,1,03/07/2016,3,0,0
73627,1,10/07/2016,1,0,0
73627,1,11/07/2016,1,0,0
73627,3,28/06/2016,1,0,0
73627,3,03/07/2016,1,0,0
73627,3,04/07/2016,1,0,0
74622,1,04/07/2016,1,1,0
74622,3,10/07/2016,1,0,0
102560,1,29/06/2016,1,0,0
102560,1,03/07/2016,1,0,0
102560,1,10/07/2016,2,0,0
75479,1,29/06/2016,5,0,0
75479,1,30/06/2016,3,0,0
75479,1,01/07/2016,2,0,0
75479,1,02/07/2016,1,0,0
75479,1,03/07/2016,4,0,0
75479,1,04/07/2016,7,0,0
75479,1,05/07/2016,2,0,0
75479,1,06/07/2016,3,0,0
75479,1,07/07/2016,1,0,0
75479,1,08/07/2016,10,0,0
75479,1,09/07/2016,7,0,0
75479,1,10/07/2016,7,0,0
75479,1,11/07/2016,2,0,0
75479,3,03/07/2016,1,0,0
75479,3,05/07/2016,2,0,0
75479,3,07/07/2016,1,0,0
75479,3,10/07/2016,1,0,0
96922,1,10/07/2016,1,0,0
97170,1,08/07/2016,1,0,0
97170,1,09/07/2016,1,0,0
97170,1,10/07/2016,2,0,0
100707,1,02/07/2016,1,0,0
100707,1,08/07/2016,3,0,0
100707,1,09/07/2016,1,0,0
100707,1,10/07/2016,8,0,0
100707,3,30/06/2016,1,0,0
100707,3,03/07/2016,1,0,0
100707,3,05/07/2016,1,0,0
100707,3,06/07/2016,1,0,0
52533,1,02/07/2016,5,0,0
50108,1,29/06/2016,1,0,0
50108,1,07/07/2016,1,0,0
50108,1,10/07/2016,1,0,0
66527,1,05/07/2016,1,0,0
66527,1,09/07/2016,2,0,0
66527,3,07/07/2016,1,0,0
76456,1,29/06/2016,1,0,0
76456,1,04/07/2016,1,0,0
76456,1,05/07/2016,1,0,0
76456,1,06/07/2016,2,0,0
76456,1,07/07/2016,1,0,0
76456,1,10/07/2016,3,0,0
76456,3,02/07/2016,1,0,0
76456,3,08/07/2016,1,0,0
95949,1,04/07/2016,2,0,0
95949,1,09/07/2016,2,0,0
50347,3,04/07/2016,1,0,0
55957,1,26/06/2016,1,0,0
55957,1,29/06/2016,4,0,0
55957,1,30/06/2016,1,0,0
55957,1,01/07/2016,1,0,0
55957,1,03/07/2016,2,1,0
55957,1,04/07/2016,1,0,0
55957,1,05/07/2016,11,0,0
55957,1,07/07/2016,2,0,0
55957,1,08/07/2016,6,1,0
55957,1,09/07/2016,2,0,0
67541,1,01/07/2016,1,0,0
67541,1,05/07/2016,3,0,0
67541,1,07/07/2016,1,0,0
67541,1,08/07/2016,1,0,0
67541,1,09/07/2016,9,0,0
67541,1,10/07/2016,5,0,0
67541,3,10/07/2016,2,0,0
48060,1,04/07/2016,1,0,0
48060,1,09/07/2016,2,0,0
48060,3,07/07/2016,1,0,0
48060,3,10/07/2016,2,0,0
56393,1,29/06/2016,75,0,0
56393,1,30/06/2016,68,0,0
56393,1,01/07/2016,59,0,0
56393,1,02/07/2016,62,0,0
