time_offset,speed,roadvel,bodyacc,yaw_rate
168.702,1.97,-0.1215,0.08,0.001
168.711,2.08,-0.1215,0.04,0.002
168.721,2.19,-0.1215,0.06,0.001
168.73,2.19,-0.1215,0.06,0.001
168.739,2.19,-0.1215,0.08,0.001
168.749,2.3,-0.1215,0.04,0
168.759,2.3,-0.1215,-0.0199,0
168.768,2.37,-0.1215,0.0199,0.002
168.777,2.37,-0.1215,0.0199,0.002
168.787,2.37,-0.1215,0,0.002
168.796,2.37,-0.1215,0.04,0.001
168.805,2.48,-0.1215,0.04,0.002
168.815,2.48,-0.1215,0.06,0.002
168.824,2.48,-0.1215,0.06,0.002
168.833,2.59,-0.1183,-0.0199,0.002
168.843,2.59,-0.1183,0.06,0.002
168.852,2.7,-0.1183,0,0.001
168.862,2.8,-0.1183,-0.0199,0.001
168.873,2.8,-0.1183,0.12,0.001
168.882,2.8,-0.1183,0.12,0.001
168.891,2.88,-0.1183,0.06,0
168.901,2.88,-0.1183,0.08,0
168.91,2.88,-0.1183,0,0.001
168.92,2.88,-0.1183,0.06,0.001
168.929,2.88,-0.1183,0.06,0.001
168.938,2.98,-0.1183,0.06,0.002
168.948,3.09,-0.1183,-0.0199,0.001
168.958,3.09,-0.1119,0.14,0.001
168.968,3.2,-0.1119,0.08,0
168.978,3.2,-0.1119,0.08,0
168.987,3.2,-0.1119,0.06,0
168.997,3.27,-0.1119,0.08,0.001
169.006,3.27,-0.1119,0.08,0
169.015,3.27,-0.1119,0.04,0
169.025,3.38,-0.1119,0.08,0.002
169.034,3.38,-0.1119,0.08,0.002
169.043,3.38,-0.1119,0.08,0.002
169.053,3.49,-0.1119,0.06,0.001
169.062,3.59,-0.1023,0.04,0
169.073,3.59,-0.1023,0.08,0
169.082,3.59,-0.1023,0.08,0
169.091,3.7,-0.1023,0.06,0.002
169.101,3.7,-0.1023,0.08,0.002
169.11,3.7,-0.1023,0.04,0.001
169.12,3.78,-0.1023,0,0
169.13,3.78,-0.1023,0,0
169.139,3.78,-0.1023,0.08,0
169.149,3.88,-0.1023,0,0.002
169.158,3.88,-0.096,0.04,0.002
169.167,3.99,-0.096,0.0199,0.001
169.177,3.99,-0.096,0.0199,0.001
169.186,3.99,-0.096,0.06,0.001
169.196,4.1,-0.096,-0.0399,0.001
169.205,4.21,-0.096,-0.06,0.003
169.214,4.21,-0.096,0.12,0.003
169.224,4.21,-0.096,0.12,0.003
169.233,4.21,-0.096,-0.0199,0.004
169.243,4.21,-0.096,0.04,0.004
169.252,4.28,-0.0895,0.06,0.001
169.261,4.39,-0.0895,0.12,0.001
169.27,4.39,-0.0895,0.12,0.001
169.28,4.39,-0.0895,0,0.001
169.289,4.5,-0.0895,0.04,0.002
169.299,4.5,-0.0895,0.06,0.002
169.308,4.5,-0.0895,0.06,0.002
169.318,4.6,-0.0895,0.04,0.003
169.328,4.6,-0.0895,0.04,0.003
169.337,4.71,-0.0799,0.12,0.002
169.347,4.78,-0.0799,0.04,0.003
169.356,4.78,-0.0799,0.16,0.003
169.365,4.89,-0.0799,-0.06,0.002
169.375,4.89,-0.0799,-0.06,0.002
169.384,4.89,-0.0799,-0.06,0.002
169.394,5,-0.0799,0.04,0.001
169.403,5.11,-0.064,0,0.004
169.413,5.11,-0.064,0.0199,0.004
169.423,5.11,-0.064,0.0199,0.004
169.432,5.18,-0.064,-0.0399,0.003
169.442,5.18,-0.064,-0.08,0.003
169.451,5.29,-0.064,0.06,0.002
169.461,5.5,-0.064,-0.0399,0.002
169.473,5.5,-0.0543,0.0999,0.002
169.482,5.5,-0.0543,0.0999,0.002
169.492,5.61,-0.0543,-0.0199,0.002
169.501,5.61,-0.0543,0.08,0.002
169.51,5.68,-0.0543,0.12,0.001
169.52,5.68,-0.0543,0,0.001
169.529,5.68,-0.0543,0,0.001
169.539,5.79,-0.0415,0.16,0.002
169.548,5.9,-0.0415,0.06,0.001
169.557,5.9,-0.0415,0.12,0.001
169.566,6.01,-0.0415,0.08,0.002
169.577,6.01,-0.0415,0.08,0.002
169.586,6.01,-0.0415,0.16,0.002
169.596,6.11,-0.0255,0.1799,0.002
169.605,6.3,-0.0255,0.0999,0.002
169.614,6.3,-0.0255,0,0.002
169.623,6.3,-0.0255,0,0.002
169.633,6.4,-0.0255,0.14,0.002
169.642,6.4,-0.0255,0.16,0.002
169.652,6.51,-0.0255,0.04,0.001
169.661,6.69,-0.0159,0.08,0.001
169.673,6.69,-0.0159,-0.0199,0.001
169.683,6.69,-0.0159,-0.0199,0.001
169.692,6.8,-0.0159,-0.0199,0.002
169.702,6.8,-0.0159,0.0199,0.002
169.711,6.91,-0.0095,-0.0199,0.002
169.721,6.91,-0.0095,0.1799,0.002
169.73,6.91,-0.0095,0.1799,0.002
169.739,7.09,-0.0095,-0.0199,0
169.749,7.19,-0.0095,0.04,0.002
169.758,7.19,-0.0095,-0.06,0.002
169.767,7.3,-0.0095,-0.08,0.001
169.777,7.3,-0.0095,-0.08,0.001
169.786,7.3,-0.0095,-0.06,0.001
169.795,7.41,-0.0095,-0.0999,0
169.805,7.59,-0.0127,-0.08,0.001
169.814,7.59,-0.0127,0.08,0.001
169.823,7.7,-0.0127,0.0199,0
169.833,7.7,-0.0127,0.0199,0
169.842,7.7,-0.0127,-0.14,0
169.851,7.81,-0.0127,-0.06,0.001
169.861,7.99,-0.0095,0.08,0.002
169.87,7.99,-0.0095,0.08,0.002
169.88,7.99,-0.0095,0.0999,0.002
169.889,8.1,-0.0095,0.3,0.001
169.898,8.1,0,0.14,0.001
169.908,8.1,0,0.14,0.001
169.917,8.2,0,0.12,0.001
169.926,8.2,0,0.24,0.001
169.936,8.42,0,0.2799,0.004
169.945,8.49,0.0224,0.2,0.001
169.955,8.49,0.0224,0.14,0.001
169.964,8.71,0.0224,0.22,0.003
169.974,8.71,0.0224,0.22,0.003
169.983,8.71,0.0224,0.08,0.003
169.992,8.81,0.0416,0.08,0.003
170.002,8.92,0.0416,0.0199,0.004
170.011,8.92,0.0416,0.0199,0.004
170.021,8.92,0.0416,0.12,0.004
170.031,9.1,0.0384,0.04,0.002
170.04,9.1,0.0384,-0.1999,0.002
170.05,9.21,0.0384,0.0199,0.002
170.059,9.21,0.0384,0.0199,0.002
170.068,9.32,0.0384,-0.0199,0.002
170.078,9.32,0.0416,-0.06,0.002
170.087,9.5,0.0416,0.06,0.001
170.096,9.5,0.0416,0.14,0.001
170.106,9.5,0.0416,0.14,0.001
170.115,9.61,0.0416,0.0199,0.002
170.125,9.61,0.0416,0.0999,0.002
170.134,9.82,0.0416,0.0999,0.001
170.144,9.89,0.0416,0.04,0.001
170.154,9.89,0.0416,0.04,0.001
170.163,9.89,0.0416,0.16,0.001
170.172,10,0.0416,0.0199,0.001
170.182,10,0.048,0.16,0.001
170.191,10.22,0.048,0.22,0.001
170.2,10.22,0.048,0.22,0.001
170.21,10.33,0.048,0.06,0.001
170.219,10.33,0.0544,0.0999,0.001
170.228,10.51,0.0544,0,0.001
170.238,10.51,0.0544,0.16,0.001
170.247,10.51,0.0544,0.16,0.001
170.257,10.62,0.0704,0.12,0.004
170.266,10.83,0.0704,0,0.002
170.276,10.83,0.0768,0.0999,0.002
170.286,10.9,0.0768,0.06,0.003
170.295,10.9,0.0768,0.06,0.003
170.304,10.9,0.0768,-0.0399,0.003
170.314,11.01,0.0768,0.0199,0.003
170.323,11.01,0.08,0.0999,0.003
170.333,11.23,0.08,-0.0199,0.003
170.342,11.3,0.0832,0.0999,0.004
170.352,11.3,0.0832,0.0999,0.004
170.361,11.3,0.0832,-0.06,0.004
170.371,11.52,0.0832,0,0.004
170.381,11.52,0.08,-0.06,0.004
170.39,11.62,0.08,0.06,0.004
170.399,11.62,0.08,0.06,0.004
170.409,11.8,0.0864,0.06,0.002
170.418,11.8,0.0864,0.08,0.002
170.427,11.91,0.0864,-0.0199,0.003
170.437,11.91,0.08,0.0199,0.003
170.446,11.91,0.08,0.0199,0.003
170.455,12.02,0.08,-0.08,0.003
170.465,12.23,0.08,0.06,0.001
170.474,12.23,0.0768,0.12,0.001
170.485,12.31,0.0768,0.16,0.002
170.494,12.31,0.0768,0.16,0.002
170.504,12.31,0.0928,0.16,0.002
170.513,12.52,0.0928,0.2,0.003
170.522,12.52,0.0928,-0.0999,0.003
170.532,12.63,0.0928,0,0.002
170.541,12.63,0.0928,0,0.002
170.55,12.7,0.0928,0.22,0.001
170.56,12.7,0.096,0.12,0.001
170.569,12.92,0.096,0.22,0.002
170.579,12.92,0.096,-0.0999,0.002
170.589,12.92,0.096,-0.0999,0.002
170.598,13.03,0.096,0.1799,0.001
170.607,13.21,0.112,0.0999,0.002
170.616,13.21,0.112,0.3599,0.002
170.626,13.31,0.112,0.1799,0.001
170.635,13.31,0.112,0.1799,0.001
170.645,13.31,0.1216,0.2799,0.001
170.654,13.53,0.1216,0.1799,0.002
170.663,13.64,0.1216,0.12,0.002
170.674,13.64,0.128,0.32,0.002
170.684,13.82,0.1311,0.08,0.002
170.693,13.82,0.1311,0.08,0.002
170.703,13.82,0.1311,0.0999,0.002
170.712,13.93,0.1311,0.16,0.003
170.721,13.93,0.1408,0.14,0.003
170.732,14.14,0.1408,0.5,0.004
170.741,14.14,0.1408,0.5,0.004
170.75,14.22,0.1568,0.16,0.003
170.76,14.22,0.1568,0.2799,0.003
170.769,14.43,0.1631,0.2599,0.001
170.779,14.43,0.1631,0.16,0.001
170.788,14.43,0.1631,0.16,0.001
170.797,14.54,0.1631,0.3,0.002
170.807,14.72,0.1472,0.14,0
170.816,14.72,0.1504,0.2,0
170.825,14.83,0.1504,0.12,0
170.836,14.83,0.1536,-0.0199,0
170.845,14.83,0.1536,-0.0199,0
170.854,15.04,0.1536,-0.1999,0.001
170.864,15.12,0.1536,-0.0199,0.001
170.873,15.12,0.1472,0.12,0.001
170.883,15.33,0.1311,-0.08,0.002
170.892,15.33,0.1311,-0.08,0.002
170.901,15.33,0.1311,0.0199,0.002
170.911,15.44,0.1311,0.04,0.003
170.92,15.44,0.1408,0.04,0.003
170.93,15.62,0.1408,0.0199,0.005
170.939,15.62,0.1408,0.0199,0.005
170.948,15.73,0.1472,0.06,0.007
170.958,15.73,0.1536,0.3,0.007
170.967,15.94,0.1536,0.14,0.004
170.977,15.94,0.16,0.06,0.004
170.986,15.94,0.16,0.06,0.004
170.995,16.12,0.16,0.04,0.004
171.005,16.23,0.1536,0.0199,0.006
171.014,16.23,0.1536,0,0.006
171.023,16.45,0.1568,0,0.003
171.033,16.45,0.1568,0,0.003
171.042,16.45,0.1568,-0.06,0.003
171.051,16.52,0.1408,0.14,0.002
171.061,16.73,0.1408,-0.14,0.004
171.07,16.73,0.128,-0.08,0.004
171.08,16.73,0.128,-0.08,0.004
171.089,16.95,0.1472,-0.08,0.002
171.098,16.95,0.1472,0.04,0.002
171.108,16.95,0.1472,0.04,0.002
171.117,17.02,0.16,0.24,0.001
171.126,17.02,0.16,0.24,0.001
171.136,17.24,0.16,0.22,0.002
171.145,17.35,0.16,0.0199,0
171.155,17.35,0.1504,0.04,0
171.164,17.53,0.1504,-0.1799,0.001
171.173,17.53,0.1504,-0.1799,0.001
171.183,17.53,0.1408,0.0199,0.001
171.192,17.74,0.1408,0.06,0
171.202,17.92,0.1344,-0.0399,0
171.212,17.92,0.1248,-0.16,0
171.221,17.92,0.1248,-0.16,0
171.231,18.03,0.1248,0.0199,0.001
171.24,18.03,0.1248,0.14,0.001
171.249,18.25,0.1248,-0.06,0.003
171.259,18.25,0.1248,-0.06,0.003
171.268,18.36,0.1248,0.2599,0.002
171.278,18.36,0.1248,0.04,0.002
171.287,18.54,0.1184,-0.0399,0.003
171.296,18.54,0.1088,-0.2799,0.003
171.306,18.54,0.1088,-0.2799,0.003
171.315,18.75,0.1088,0.12,0.003
171.324,18.75,0.1088,0.12,0.003
171.334,18.86,0.1088,0.08,0.006
171.343,19.04,0.1216,0.2599,0.004
171.352,19.04,0.1216,0.3599,0.004
171.362,19.15,0.1216,0.2,0.005
171.372,19.15,0.1216,0.2,0.005
171.382,19.15,0.1216,0.32,0.005
171.392,19.33,0.1152,-0.08,0.006
171.401,19.54,0.128,-0.1799,0.008
171.411,19.54,0.128,-0.24,0.008
171.42,19.54,0.128,-0.24,0.008
171.43,19.65,0.1152,0.08,0.004
171.439,19.65,0.1152,-0.1199,0.004
171.448,19.83,0.0896,-0.16,0.005
171.458,19.83,0.0896,-0.16,0.005
171.467,20.05,0.0896,0.06,0.002
171.476,20.05,0.0896,0.08,0.002
171.485,20.16,0.1311,0.22,0.002
171.495,20.16,0.144,0.2799,0.002
171.505,20.16,0.144,0.2799,0.002
171.514,20.34,0.1311,0.06,0
171.524,20.34,0.1311,0.06,0
171.533,20.55,0.1311,0.14,0
171.543,20.73,0.1216,0.14,0
171.552,20.73,0.1216,0.14,0
171.561,20.73,0.1344,0.14,0
171.57,20.84,0.1504,0.2599,0
171.58,20.84,0.1504,0.16,0
171.589,21.06,0.1472,0.08,0.001
171.599,21.06,0.1472,0.08,0.001
171.608,21.24,0.1408,0.2,0
171.617,21.24,0.144,0.4199,0
171.627,21.34,0.144,0.4199,0.002
171.636,21.34,0.1568,0.38,0.002
171.645,21.34,0.1568,0.38,0.002
171.655,21.56,0.1568,0.2799,0.003
171.665,21.74,0.16,0.12,0.006
171.675,21.74,0.144,0.4,0.006
171.685,21.85,0.1504,0.3399,0.004
171.694,21.85,0.1504,0.2,0.004
171.704,21.85,0.1504,0.2,0.004
171.713,22.06,0.176,0.22,0.006
171.722,22.06,0.1888,0.32,0.006
171.732,22.24,0.1888,0.46,0.007
171.741,22.35,0.1728,0.06,0.008
171.751,22.35,0.1728,0.06,0.008
171.76,22.35,0.1568,0,0.008
171.77,22.57,0.1631,-0.22,0.006
171.78,22.57,0.1631,0.0199,0.006
171.789,22.75,0.1631,-0.0399,0.004
171.798,22.75,0.1631,-0.0399,0.004
171.808,22.86,0.1504,0.4,0.003
171.817,22.86,0.1536,0,0.003
171.827,23.07,0.1536,-0.16,0.004
171.836,23.07,0.16,0.08,0.004
171.845,23.07,0.16,0.08,0.004
171.855,23.25,0.16,0.12,0.002
171.864,23.36,0.16,0.12,0.002
171.874,23.36,0.1631,-0.08,0.002
171.884,23.58,0.1504,-0.06,0.002
171.894,23.58,0.1376,0.0199,0.002
171.903,23.58,0.1376,0.0199,0.002
171.913,23.76,0.1311,-0.0999,0
171.923,23.76,0.1311,-0.0199,0
171.932,23.97,0.1344,0.0999,0.001
171.941,24.04,0.1344,0.2599,0.001
171.951,24.04,0.1344,0.2599,0.001
171.96,24.04,0.1248,0.12,0.001
171.97,24.26,0.1248,-0.06,0.001
171.98,24.26,0.1248,0.0199,0.001
171.99,24.37,0.128,-0.0199,0.003
171.999,24.37,0.128,-0.0199,0.003
172.008,24.55,0.1376,0.14,0.005
172.018,24.55,0.1376,-0.1999,0.005
172.027,24.76,0.1248,0.14,0.007
172.037,24.76,0.1248,0,0.007
172.046,24.76,0.1248,0,0.007
172.055,24.87,0.1216,-0.14,0.008
172.065,25.05,0.1248,0.22,0.007
172.074,25.05,0.1248,-0.06,0.007
172.084,25.16,0.1152,0.06,0.007
172.094,25.16,0.112,0.08,0.007
172.104,25.16,0.112,0.08,0.007
172.113,25.38,0.112,-0.1199,0.006
172.122,25.38,0.1152,-0.0399,0.006
172.132,25.45,0.112,-0.0199,0.005
172.141,25.66,0.1088,0.12,0.004
172.151,25.66,0.1088,0.12,0.004
172.16,25.66,0.1024,0.1799,0.004
172.169,25.88,0.1088,0.1799,0.002
172.178,25.88,0.1088,0.0199,0.002
172.189,25.95,0.112,0.04,0.001
172.198,25.95,0.112,0.04,0.001
172.208,26.17,0.1024,0.08,0
172.217,26.17,0.1024,-0.1199,0
172.226,26.27,0.1056,0.0199,0
172.236,26.27,0.0991,0.04,0
172.245,26.27,0.0991,0.04,0
172.254,26.38,0.0991,-0.0399,0.002
172.264,26.56,0.0991,-0.06,0.001
172.274,26.56,0.096,0.04,0.001
172.284,26.67,0.0928,0.2,0.002
172.293,26.67,0.0928,0.2599,0.002
172.302,26.67,0.0896,0.2599,0.002
172.312,26.85,0.0896,0.16,0.004
172.321,26.85,0.0896,0.2799,0.004
172.33,26.96,0.0896,-0.0399,0.007
172.34,27.18,0.0896,0,0.006
172.349,27.18,0.0896,0,0.006
172.359,27.18,0.0768,0.04,0.006
172.368,27.28,0.0768,-0.16,0.006
172.378,27.28,0.0671,0.14,0.006
172.387,27.36,0.064,0.06,0.005
172.397,27.36,0.064,0.06,0.005
172.406,27.57,0.0768,0.2599,0.004
172.415,27.57,0.0832,0.0999,0.004
172.425,27.68,0.0704,-0.08,0.004
172.434,27.68,0.0512,-0.22,0.004
172.444,27.68,0.0512,-0.22,0.004
172.453,27.9,0.0512,-0.08,0.003
172.462,27.9,0.0416,-0.0999,0.003
172.473,27.97,0.0608,-0.1799,0.002
172.482,28.18,0.0736,0.08,0.002
172.491,28.18,0.0736,0.08,0.002
172.5,28.18,0.0736,-0.0999,0.002
172.51,28.29,0.0608,0.04,0.002
172.519,28.29,0.0512,-0.0999,0.002
172.528,28.47,0.0544,-0.4599,0.002
172.538,28.47,0.0544,-0.4599,0.002
172.547,28.58,0.0448,-0.24,0.002
172.557,28.58,0.0448,-0.0199,0.002
172.566,28.79,0.0512,0.12,0.004
172.575,28.79,0.0512,0.2599,0.004
172.585,28.79,0.0512,0.2599,0.004
172.594,28.87,0.0512,0.2,0.004
172.604,28.97,0.0448,0,0.004
172.613,28.97,0.0416,0.04,0.004
172.622,29.08,0.0416,-0.16,0.005
172.632,29.08,0.0416,-0.16,0.005
172.641,29.08,0.0416,-0.24,0.005
172.65,29.3,0.032,-0.24,0.003
172.66,29.3,0.0288,-0.24,0.003
172.669,29.37,0.0288,-0.1799,0.004
172.678,29.37,0.0288,-0.1799,0.004
172.688,29.48,0.0224,-0.0399,0.004
172.697,29.48,0.0224,-0.1999,0.004
172.707,29.59,0.0128,-0.1999,0.002
172.716,29.59,0,-0.08,0.002
172.725,29.59,0,-0.08,0.002
172.735,29.77,-0.0095,-0.1199,0
172.744,29.77,-0.0095,-0.08,0
172.753,29.77,-0.0159,-0.06,0
172.763,29.88,-0.0255,-0.0199,0
172.774,29.88,-0.0288,0,0
172.783,29.88,-0.0288,0,0
172.793,29.98,-0.0191,-0.16,0
172.802,30.09,-0.0127,-0.0399,0
172.812,30.09,-0.0127,0,0
172.821,30.09,-0.0191,0,0.001
172.831,30.09,-0.0191,0,0.001
172.84,30.09,-0.0288,0.08,0.001
172.849,30.2,-0.032,0.0199,0.003
172.858,30.2,-0.0383,-0.1999,0.003
172.868,30.2,-0.0383,-0.0999,0.002
172.877,30.2,-0.0383,-0.0999,0.002
172.887,30.27,-0.0543,-0.16,0.003
172.896,30.27,-0.064,-0.08,0.003
172.905,30.27,-0.0415,-0.06,0.002
172.915,30.27,-0.032,-0.0399,0.002
172.924,30.27,-0.032,-0.0399,0.002
172.933,30.27,-0.0415,0.06,0.001
172.943,30.38,-0.0415,-0.06,0.002
172.952,30.38,-0.0703,-0.32,0.002
172.962,30.38,-0.0608,-0.2599,0.001
172.971,30.38,-0.0608,-0.2599,0.001
172.981,30.38,-0.0415,-0.0999,0.001
172.99,30.38,-0.0288,0.04,0.001
173,30.38,-0.0288,-0.08,0.001
173.009,30.38,-0.0288,-0.08,0.001
173.019,30.38,-0.0511,0.0199,0.001
173.029,30.38,-0.0511,0,0
173.038,30.38,-0.0671,0.12,0
173.047,30.38,-0.0608,0.08,0
173.057,30.38,-0.0608,0.08,0
173.066,30.38,-0.0415,0.08,0
173.076,30.38,-0.0415,0.08,0
173.086,30.38,-0.0223,0.14,0.001
173.095,30.38,-0.0255,0.2799,0.001
173.104,30.38,-0.0255,0.2799,0.001
173.114,30.38,-0.0991,-0.0999,0
173.123,30.38,-0.0991,-0.0999,0
173.133,30.27,-0.0991,-0.14,0
173.142,30.27,-0.0991,-0.08,0
173.151,30.27,-0.0255,0.08,0
173.161,30.27,-0.0095,0.24,0
173.171,30.27,-0.0095,0.24,0
173.18,30.27,-0.0223,0.32,0
173.19,30.27,-0.0223,0.16,-0.001
173.2,30.27,-0.0511,-0.06,-0.001
173.21,30.27,-0.0511,-0.06,-0.001
173.219,30.27,-0.1023,-0.2599,-0.001
173.228,30.27,-0.0928,-0.5,0
173.238,30.27,-0.0575,-0.16,0
173.247,30.2,-0.0575,0.14,0
173.257,30.2,-0.0575,0.14,0
173.266,30.2,-0.0383,0.2599,-0.002
173.276,30.2,-0.0383,0.2599,-0.002
173.286,30.2,-0.0575,0.0199,-0.002
173.295,30.2,-0.0735,-0.0999,-0.002
173.304,30.2,-0.0608,0.06,-0.001
173.314,30.2,-0.0608,0.2,-0.001
173.324,30.2,-0.0608,0.2,-0.001
173.333,30.2,-0.0511,0.24,-0.002
173.342,30.2,-0.0447,0.0999,-0.002
173.352,30.09,-0.0671,0,-0.001
173.361,30.09,-0.0767,-0.16,-0.002
173.37,30.09,-0.0767,-0.16,-0.002
173.38,30.09,-0.0767,-0.16,-0.002
173.389,30.09,-0.0799,-0.1199,-0.001
173.398,30.09,-0.0799,-0.22,-0.001
173.408,30.09,-0.0799,-0.22,-0.001
173.417,30.09,-0.0735,-0.2599,-0.001
173.427,29.98,-0.0735,0.0199,-0.001
173.436,29.98,-0.0735,0,-0.001
173.445,29.98,-0.0831,-0.06,-0.001
173.455,29.98,-0.0831,-0.06,-0.001
173.464,29.98,-0.0831,-0.2599,-0.001
173.474,29.98,-0.0799,-0.1799,-0.001
173.484,29.98,-0.0767,-0.14,-0.001
173.494,29.98,-0.0767,0.08,-0.001
173.504,29.88,-0.0767,0.14,-0.003
173.514,29.88,-0.0831,0,-0.003
173.523,29.88,-0.0831,0,-0.003
173.532,29.88,-0.0863,-0.08,-0.003
173.542,29.88,-0.0863,-0.1199,-0.003
173.551,29.88,-0.0767,0.12,-0.003
173.561,29.88,-0.064,0.2799,-0.004
173.57,29.88,-0.064,0.2799,-0.004
173.58,29.88,-0.0608,0.48,-0.004
173.59,29.88,-0.064,0.46,-0.003
173.599,29.88,-0.0703,0.16,-0.003
173.608,29.88,-0.0703,0.16,-0.003
173.618,29.88,-0.0735,0.1799,-0.005
173.627,29.88,-0.0735,-0.06,-0.004
173.637,29.88,-0.064,-0.0399,-0.004
173.646,29.88,-0.0608,0,-0.004
173.655,29.88,-0.0608,0,-0.004
173.664,29.88,-0.0575,-0.0199,-0.004
173.675,29.88,-0.0608,0.0999,-0.004
173.685,29.88,-0.0608,-0.08,-0.005
173.694,29.88,-0.0863,-0.1999,-0.005
173.704,29.88,-0.0895,-0.22,-0.003
173.713,29.88,-0.0767,-0.1999,-0.003
173.722,29.88,-0.0767,-0.1999,-0.003
173.731,29.88,-0.064,-0.06,-0.004
173.741,29.88,-0.064,0.24,-0.005
173.751,29.88,-0.0671,0.16,-0.005
173.762,29.88,-0.0671,0.0199,-0.005
173.772,29.88,-0.0671,-0.0399,-0.005
173.782,29.88,-0.0671,-0.0399,-0.005
173.792,29.88,-0.0703,0.06,-0.003
173.801,29.88,-0.0703,0.08,-0.003
173.811,29.88,-0.0671,0.0199,-0.003
173.82,29.77,-0.0671,-0.08,-0.003
173.829,29.77,-0.0671,-0.08,-0.003
173.839,29.77,-0.064,0.16,-0.003
173.848,29.77,-0.064,0.08,-0.001
173.858,29.77,-0.0671,-0.0399,-0.001
173.867,29.77,-0.0735,-0.1799,-0.001
173.876,29.77,-0.0735,-0.1799,-0.001
173.886,29.77,-0.0831,-0.0999,-0.001
173.896,29.77,-0.0831,-0.0199,-0.002
173.905,29.77,-0.0831,-0.06,-0.003
173.915,29.77,-0.0831,-0.14,-0.003
173.924,29.7,-0.0863,-0.22,-0.004
173.933,29.7,-0.0863,-0.22,-0.004
173.943,29.7,-0.0831,-0.22,-0.004
173.952,29.7,-0.0735,-0.1199,-0.004
173.962,29.7,-0.0735,0.0199,-0.004
173.971,29.7,-0.0799,-0.0199,-0.004
173.981,29.7,-0.0799,-0.0199,-0.004
173.991,29.7,-0.0928,-0.22,-0.002
174,29.7,-0.0928,-0.2799,-0.002
174.01,29.7,-0.0799,-0.22,-0.005
174.019,29.7,-0.0799,-0.08,-0.005
174.028,29.7,-0.0799,-0.08,-0.005
174.038,29.59,-0.0863,-0.0999,-0.005
174.047,29.59,-0.0928,-0.08,-0.004
174.057,29.59,-0.0928,-0.08,-0.004
174.066,29.48,-0.0767,-0.06,-0.004
174.076,29.48,-0.0767,-0.06,-0.004
174.085,29.48,-0.0767,0.06,-0.004
174.095,29.48,-0.0799,0.0999,-0.003
174.105,29.48,-0.0928,-0.08,-0.003
174.114,29.48,-0.1023,-0.2599,-0.003
174.123,29.48,-0.1023,-0.2599,-0.003
174.133,29.37,-0.096,-0.1999,-0.004
174.142,29.37,-0.096,-0.0199,-0.004
174.151,29.37,-0.0703,-0.0399,-0.003
174.161,29.3,-0.0735,0,-0.004
174.17,29.3,-0.0735,0,-0.004
174.18,29.3,-0.0799,0.12,-0.004
174.189,29.3,-0.0799,0.04,-0.004
174.199,29.3,-0.0735,-0.08,-0.004
174.208,29.3,-0.0735,-0.08,-0.004
174.217,29.3,-0.0543,-0.0399,-0.003
174.227,29.19,-0.0543,0,-0.003
174.236,29.19,-0.0767,-0.08,-0.003
174.246,29.19,-0.0767,0.06,-0.004
174.255,29.19,-0.0767,0.06,-0.004
174.264,29.08,-0.0831,0.0199,-0.003
174.274,29.08,-0.0831,0.0199,-0.003
174.284,29.08,-0.0735,0.12,-0.003
174.293,29.08,-0.0767,0.0199,-0.004
174.303,29.08,-0.0767,0.0199,-0.004
174.312,29.08,-0.0895,-0.08,-0.004
174.321,29.08,-0.0895,-0.08,-0.004
174.33,28.97,-0.0895,-0.0399,-0.002
174.34,28.97,-0.0928,-0.0199,-0.002
174.35,28.97,-0.0928,-0.16,-0.003
174.359,28.97,-0.0928,-0.16,-0.003
174.368,28.87,-0.0863,-0.14,-0.003
174.377,28.87,-0.0863,-0.24,-0.003
174.387,28.79,-0.1055,-0.3399,-0.004
174.397,28.79,-0.1055,-0.3799,-0.004
174.406,28.79,-0.1055,-0.3799,-0.004
174.415,28.79,-0.1183,-0.3399,-0.004
174.424,28.79,-0.1151,-0.3599,-0.004
174.434,28.69,-0.1055,-0.24,-0.004
174.443,28.69,-0.1055,-0.1999,-0.004
174.453,28.69,-0.1055,-0.1999,-0.004
174.462,28.69,-0.1023,-0.1799,-0.004
174.473,28.69,-0.0928,-0.06,-0.002
174.483,28.69,-0.0735,0.0999,-0.002
174.493,28.58,-0.064,0.2599,-0.004
174.503,28.58,-0.0735,0.2599,-0.005
174.513,28.58,-0.0895,0.08,-0.005
174.522,28.58,-0.0895,0.08,-0.005
174.531,28.47,-0.0863,0.0199,-0.003
174.541,28.47,-0.0831,-0.0399,-0.003
174.55,28.47,-0.0831,0.08,-0.005
174.56,28.47,-0.0799,0.04,-0.005
174.569,28.36,-0.0799,0.04,-0.003
174.579,28.36,-0.064,0.2,-0.003
174.589,28.36,-0.0543,0.2799,-0.003
174.598,28.36,-0.0543,0.24,-0.003
174.607,28.36,-0.0543,0.24,-0.003
174.617,28.29,-0.0831,0.0999,-0.003
174.626,28.29,-0.0831,-0.16,-0.003
174.636,28.29,-0.1023,-0.3399,0
174.645,28.18,-0.1151,-0.3599,-0.001
174.654,28.18,-0.1151,-0.3599,-0.001
174.664,28.08,-0.0831,-0.14,-0.003
174.673,28.08,-0.0831,-0.14,-0.003
174.683,28.08,-0.0799,-0.08,-0.003
174.692,28.08,-0.1023,-0.1999,-0.001
174.701,28.08,-0.1023,-0.1999,-0.001
174.711,27.97,-0.1151,-0.2599,-0.001
174.72,27.97,-0.1151,-0.2799,-0.001
